"user_supplied_name","submitted_name","data_source_title","score","matched_name2"
"scolia_dubia","Scolia_dubia","ITIS",0.988,"Scolia dubia"
"scolopax_minor","Scolopax_minor","Catalogue of Life",0.988,"Scolopax minor"
"scolopendra_gigantea","Scolopendra_gigantea","Catalogue of Life",0.988,"Scolopendra gigantea"
"scutigera_coleoptrata","Scutigera_coleoptrata","Catalogue of Life",0.988,"Scutigera coleoptrata"
"scutisorex_somereni","Scutisorex_somereni","Catalogue of Life",0.988,"Scutisorex somereni"
"scyliorhinus_retifer","Scyliorhinus_retifer","Catalogue of Life",0.988,"Scyliorhinus retifer"
"scyllaea_pelagica","Scyllaea_pelagica","Catalogue of Life",0.988,"Scyllaea pelagica"
"scytodes_thoracica","Scytodes_thoracica","Catalogue of Life",0.988,"Scytodes thoracica"
"sebastes_caurinus","Sebastes_caurinus","Catalogue of Life",0.988,"Sebastes caurinus"
"seiurus_aurocapilla","Seiurus_aurocapilla","Catalogue of Life",0.988,"Seiurus aurocapilla"
"seiurus_motacilla","Seiurus_motacilla","Catalogue of Life",0.988,"Seiurus motacilla"
"seiurus_noveboracensis","Seiurus_noveboracensis","Catalogue of Life",0.988,"Seiurus noveboracensis"
"sekeetamys_calurus","Sekeetamys_calurus","Catalogue of Life",0.988,"Sekeetamys calurus"
"selasphorus_platycercus","Selasphorus_platycercus","Catalogue of Life",0.988,"Selasphorus platycercus"
"selasphorus_rufus","Selasphorus_rufus","Catalogue of Life",0.988,"Selasphorus rufus"
"selasphorus_sasin","Selasphorus_sasin","Catalogue of Life",0.988,"Selasphorus sasin"
"semibalanus_balanoides","Semibalanus_balanoides","ITIS",0.988,"Semibalanus balanoides"
"semicossyphus_pulcher","Semicossyphus_pulcher","Catalogue of Life",0.988,"Semicossyphus pulcher"
"semnopithecus_entellus","Semnopithecus_entellus","Catalogue of Life",0.988,"Semnopithecus entellus"
"semotilus_atromaculatus","Semotilus_atromaculatus","Catalogue of Life",0.988,"Semotilus atromaculatus"
"sepia_apama","Sepia_apama","Catalogue of Life",0.988,"Sepia apama"
"sepia_officinalis","Sepia_officinalis","Catalogue of Life",0.988,"Sepia officinalis"
"sepioteuthis_lessoniana","Sepioteuthis_lessoniana","Catalogue of Life",0.988,"Sepioteuthis lessoniana"
"sepioteuthis_sepioidea","Sepioteuthis_sepioidea","Catalogue of Life",0.988,"Sepioteuthis sepioidea"
"sericulus_chrysocephalus","Sericulus_chrysocephalus","Catalogue of Life",0.988,"Sericulus chrysocephalus"
"serinus_mozambicus","Serinus_mozambicus","Catalogue of Life",0.988,"Serinus mozambicus"
"seriola_lalandi","Seriola_lalandi","Catalogue of Life",0.988,"Seriola lalandi"
"setonix_brachyurus","Setonix_brachyurus","Catalogue of Life",0.988,"Setonix brachyurus"
"setophaga_ruticilla","Setophaga_ruticilla","Catalogue of Life",0.988,"Setophaga ruticilla"
"sialia_mexicana","Sialia_mexicana","Catalogue of Life",0.988,"Sialia mexicana"
"sialia_sialis","Sialia_sialis","Catalogue of Life",0.988,"Sialia sialis"
"sigmodon_arizonae","Sigmodon_arizonae","Catalogue of Life",0.988,"Sigmodon arizonae"
"sigmodon_fulviventer","Sigmodon_fulviventer","Catalogue of Life",0.988,"Sigmodon fulviventer"
"sigmodon_hispidus","Sigmodon_hispidus","Catalogue of Life",0.988,"Sigmodon hispidus"
"silurus_glanis","Silurus_glanis","Catalogue of Life",0.988,"Silurus glanis"
"simias_concolor","Simias_concolor","Catalogue of Life",0.988,"Simias concolor"
"simpsonaias_ambigua","Simpsonaias_ambigua","Catalogue of Life",0.988,"Simpsonaias ambigua"
"simulium_damnosum","Simulium_damnosum","Catalogue of Life",0.988,"Simulium damnosum"
"simulium_venustum","Simulium_venustum","Catalogue of Life",0.988,"Simulium venustum"
"sinea_diadema","Sinea_diadema","ITIS",0.988,"Sinea diadema"
"siren_intermedia","Siren_intermedia","Catalogue of Life",0.988,"Siren intermedia"
"siren_lacertina","Siren_lacertina","Catalogue of Life",0.988,"Siren lacertina"
"sirex_noctilio","Sirex_noctilio","NCBI",0.988,"Sirex noctilio"
"sistrurus_catenatus","Sistrurus_catenatus","Catalogue of Life",0.988,"Sistrurus catenatus"
"sistrurus_miliarius","Sistrurus_miliarius","Catalogue of Life",0.988,"Sistrurus miliarius"
"sitta_canadensis","Sitta_canadensis","Catalogue of Life",0.988,"Sitta canadensis"
"sitta_carolinensis","Sitta_carolinensis","Catalogue of Life",0.988,"Sitta carolinensis"
"sitta_pusilla","Sitta_pusilla","Catalogue of Life",0.988,"Sitta pusilla"
"sitta_pygmaea","Sitta_pygmaea","Catalogue of Life",0.988,"Sitta pygmaea"
"sminthopsis_crassicaudata","Sminthopsis_crassicaudata","Catalogue of Life",0.988,"Sminthopsis crassicaudata"
"sminthopsis_longicaudata","Sminthopsis_longicaudata","Catalogue of Life",0.988,"Sminthopsis longicaudata"
"sminthopsis_macroura","Sminthopsis_macroura","Catalogue of Life",0.988,"Sminthopsis macroura"
"solenodon_cubanus","Solenodon_cubanus","Catalogue of Life",0.988,"Solenodon cubanus"
"solenodon_paradoxus","Solenodon_paradoxus","Catalogue of Life",0.988,"Solenodon paradoxus"
"solenopsis_molesta","Solenopsis_molesta","Catalogue of Life",0.988,"Solenopsis molesta"
"solenopsis_richteri","Solenopsis_richteri","Catalogue of Life",0.988,"Solenopsis richteri"
"solenostomus_paradoxus","Solenostomus_paradoxus","Catalogue of Life",0.988,"Solenostomus paradoxus"
"somateria_fischeri","Somateria_fischeri","Catalogue of Life",0.988,"Somateria fischeri"
"somateria_mollissima","Somateria_mollissima","Catalogue of Life",0.988,"Somateria mollissima"
"somateria_spectabilis","Somateria_spectabilis","Catalogue of Life",0.988,"Somateria spectabilis"
"somatochlora_hineana","Somatochlora_hineana","Catalogue of Life",0.988,"Somatochlora hineana"
"somniosus_microcephalus","Somniosus_microcephalus","Catalogue of Life",0.988,"Somniosus microcephalus"
"sorex_alpinus","Sorex_alpinus","Catalogue of Life",0.988,"Sorex alpinus"
"sorex_araneus","Sorex_araneus","Catalogue of Life",0.988,"Sorex araneus"
"sorex_arcticus","Sorex_arcticus","Catalogue of Life",0.988,"Sorex arcticus"
"sorex_cinereus","Sorex_cinereus","Catalogue of Life",0.988,"Sorex cinereus"
"sorex_dispar","Sorex_dispar","Catalogue of Life",0.988,"Sorex dispar"
"sorex_fumeus","Sorex_fumeus","Catalogue of Life",0.988,"Sorex fumeus"
"sorex_gaspensis","Sorex_gaspensis","Catalogue of Life",0.988,"Sorex gaspensis"
"sorex_hoyi","Sorex_hoyi","Catalogue of Life",0.988,"Sorex hoyi"
"sorex_merriami","Sorex_merriami","Catalogue of Life",0.988,"Sorex merriami"
"sorex_minutus","Sorex_minutus","Catalogue of Life",0.988,"Sorex minutus"
"sorex_monticolus","Sorex_monticolus","Catalogue of Life",0.988,"Sorex monticolus"
"sorex_palustris","Sorex_palustris","Catalogue of Life",0.988,"Sorex palustris"
"sorex_tundrensis","Sorex_tundrensis","Catalogue of Life",0.988,"Sorex tundrensis"
"sotalia_fluviatilis","Sotalia_fluviatilis","Catalogue of Life",0.988,"Sotalia fluviatilis"
"sousa_chinensis","Sousa_chinensis","Catalogue of Life",0.988,"Sousa chinensis"
"sousa_teuszii","Sousa_teuszii","Catalogue of Life",0.988,"Sousa teuszii"
"spalacopus_cyanus","Spalacopus_cyanus","Catalogue of Life",0.988,"Spalacopus cyanus"
"spalax_ehrenbergi","Spalax_ehrenbergi","Catalogue of Life",0.988,"Spalax ehrenbergi"
"sparisoma_viride","Sparisoma_viride","Catalogue of Life",0.988,"Sparisoma viride"
"spea_bombifrons","Spea_bombifrons","Catalogue of Life",0.988,"Spea bombifrons"
"spea_intermontana","Spea_intermontana","Catalogue of Life",0.988,"Spea intermontana"
"speoplatyrhinus_poulsoni","Speoplatyrhinus_poulsoni","Catalogue of Life",0.988,"Speoplatyrhinus poulsoni"
"speothos_venaticus","Speothos_venaticus","Catalogue of Life",0.988,"Speothos venaticus"
"spermophilus_annulatus","Spermophilus_annulatus","Catalogue of Life",0.988,"Spermophilus annulatus"
"spermophilus_armatus","Spermophilus_armatus","Catalogue of Life",0.988,"Spermophilus armatus"
"spermophilus_beecheyi","Spermophilus_beecheyi","Catalogue of Life",0.988,"Spermophilus beecheyi"
"spermophilus_beldingi","Spermophilus_beldingi","Catalogue of Life",0.988,"Spermophilus beldingi"
"spermophilus_brunneus","Spermophilus_brunneus","Catalogue of Life",0.988,"Spermophilus brunneus"
"spermophilus_citellus","Spermophilus_citellus","Catalogue of Life",0.988,"Spermophilus citellus"
"spermophilus_columbianus","Spermophilus_columbianus","Catalogue of Life",0.988,"Spermophilus columbianus"
"spermophilus_elegans","Spermophilus_elegans","Catalogue of Life",0.988,"Spermophilus elegans"
"spermophilus_franklinii","Spermophilus_franklinii","Catalogue of Life",0.988,"Spermophilus franklinii"
"spermophilus_lateralis","Spermophilus_lateralis","Catalogue of Life",0.988,"Spermophilus lateralis"
"spermophilus_madrensis","Spermophilus_madrensis","Catalogue of Life",0.988,"Spermophilus madrensis"
"spermophilus_mexicanus","Spermophilus_mexicanus","Catalogue of Life",0.988,"Spermophilus mexicanus"
"spermophilus_parryii","Spermophilus_parryii","Catalogue of Life",0.988,"Spermophilus parryii"
"spermophilus_richardsonii","Spermophilus_richardsonii","Catalogue of Life",0.988,"Spermophilus richardsonii"
"spermophilus_saturatus","Spermophilus_saturatus","Catalogue of Life",0.988,"Spermophilus saturatus"
"spermophilus_spilosoma","Spermophilus_spilosoma","Catalogue of Life",0.988,"Spermophilus spilosoma"
"spermophilus_tereticaudus","Spermophilus_tereticaudus","Catalogue of Life",0.988,"Spermophilus tereticaudus"
"spermophilus_townsendii","Spermophilus_townsendii","Catalogue of Life",0.988,"Spermophilus townsendii"
"spermophilus_tridecemlineatus","Spermophilus_tridecemlineatus","Catalogue of Life",0.988,"Spermophilus tridecemlineatus"
"spermophilus_variegatus","Spermophilus_variegatus","Catalogue of Life",0.988,"Spermophilus variegatus"
"spermophilus_washingtoni","Spermophilus_washingtoni","Catalogue of Life",0.988,"Spermophilus washingtoni"
"speyeria_aphrodite","Speyeria_aphrodite","Catalogue of Life",0.988,"Speyeria aphrodite"
"speyeria_cybele","Speyeria_cybele","Catalogue of Life",0.988,"Speyeria cybele"
"speyeria_idalia","Speyeria_idalia","Catalogue of Life",0.988,"Speyeria idalia"
"sphaeronycteris_toxophyllum","Sphaeronycteris_toxophyllum","Catalogue of Life",0.988,"Sphaeronycteris toxophyllum"
"sphecius_speciosus","Sphecius_speciosus","Catalogue of Life",0.988,"Sphecius speciosus"
"spheniscus_demersus","Spheniscus_demersus","Catalogue of Life",0.988,"Spheniscus demersus"
"spheniscus_humboldti","Spheniscus_humboldti","Catalogue of Life",0.988,"Spheniscus humboldti"
"spheniscus_magellanicus","Spheniscus_magellanicus","Catalogue of Life",0.988,"Spheniscus magellanicus"
"spheniscus_mendiculus","Spheniscus_mendiculus","Catalogue of Life",0.988,"Spheniscus mendiculus"
"sphenodon_guntheri","Sphenodon_guntheri","Catalogue of Life",0.988,"Sphenodon guntheri"
"sphenodon_punctatus","Sphenodon_punctatus","Catalogue of Life",0.988,"Sphenodon punctatus"
"sphiggurus_insidiosus","Sphiggurus_insidiosus","Catalogue of Life",0.988,"Sphiggurus insidiosus"
"sphiggurus_mexicanus","Sphiggurus_mexicanus","Catalogue of Life",0.988,"Sphiggurus mexicanus"
"sphodros_rufipes","Sphodros_rufipes","Catalogue of Life",0.988,"Sphodros rufipes"
"sphyraena_barracuda","Sphyraena_barracuda","Catalogue of Life",0.988,"Sphyraena barracuda"
"sphyrapicus_ruber","Sphyrapicus_ruber","Catalogue of Life",0.988,"Sphyrapicus ruber"
"sphyrapicus_varius","Sphyrapicus_varius","Catalogue of Life",0.988,"Sphyrapicus varius"
"sphyrna_lewini","Sphyrna_lewini","Catalogue of Life",0.988,"Sphyrna lewini"
"sphyrna_mokarran","Sphyrna_mokarran","Catalogue of Life",0.988,"Sphyrna mokarran"
"sphyrna_tiburo","Sphyrna_tiburo","Catalogue of Life",0.988,"Sphyrna tiburo"
"spilocuscus_maculatus","Spilocuscus_maculatus","Catalogue of Life",0.988,"Spilocuscus maculatus"
"spilocuscus_rufoniger","Spilocuscus_rufoniger","Catalogue of Life",0.988,"Spilocuscus rufoniger"
"spilogale_gracilis","Spilogale_gracilis","Catalogue of Life",0.988,"Spilogale gracilis"
"spilogale_putorius","Spilogale_putorius","Catalogue of Life",0.988,"Spilogale putorius"
"spilogale_pygmaea","Spilogale_pygmaea","Catalogue of Life",0.988,"Spilogale pygmaea"
"spilornis_cheela","Spilornis_cheela","Catalogue of Life",0.988,"Spilornis cheela"
"spirocerca_lupi","Spirocerca_lupi","Wikispecies",0.988,"Spirocerca lupi"
"spirula_spirula","Spirula_spirula","Catalogue of Life",0.988,"Spirula spirula"
"spizella_arborea","Spizella_arborea","Catalogue of Life",0.988,"Spizella arborea"
"spizella_passerina","Spizella_passerina","Catalogue of Life",0.988,"Spizella passerina"
"spizella_pusilla","Spizella_pusilla","Catalogue of Life",0.988,"Spizella pusilla"
"spodoptera_exigua","Spodoptera_exigua","Catalogue of Life",0.988,"Spodoptera exigua"
"squalus_acanthias","Squalus_acanthias","Catalogue of Life",0.988,"Squalus acanthias"
"squatina_californica","Squatina_californica","Catalogue of Life",0.988,"Squatina californica"
"squilla_empusa","Squilla_empusa","ITIS",0.988,"Squilla empusa"
"stagmomantis_carolina","Stagmomantis_carolina","Catalogue of Life",0.988,"Stagmomantis carolina"
"stagonopleura_guttata","Stagonopleura_guttata","Catalogue of Life",0.988,"Stagonopleura guttata"
"stauroteuthis_syrtensis","Stauroteuthis_syrtensis","Catalogue of Life",0.988,"Stauroteuthis syrtensis"
"stegostoma_fasciatum","Stegostoma_fasciatum","Catalogue of Life",0.988,"Stegostoma fasciatum"
"stellula_calliope","Stellula_calliope","Catalogue of Life",0.988,"Stellula calliope"
"stenacron_interpunctatum","Stenacron_interpunctatum","Catalogue of Life",0.988,"Stenacron interpunctatum"
"stenella_attenuata","Stenella_attenuata","Catalogue of Life",0.988,"Stenella attenuata"
"stenella_clymene","Stenella_clymene","Catalogue of Life",0.988,"Stenella clymene"
"stenella_coeruleoalba","Stenella_coeruleoalba","Catalogue of Life",0.988,"Stenella coeruleoalba"
"stenella_frontalis","Stenella_frontalis","Catalogue of Life",0.988,"Stenella frontalis"
"stenella_longirostris","Stenella_longirostris","Catalogue of Life",0.988,"Stenella longirostris"
"steno_bredanensis","Steno_bredanensis","Catalogue of Life",0.988,"Steno bredanensis"
"stenopus_hispidus","Stenopus_hispidus","ITIS",0.988,"Stenopus hispidus"
"stenorhynchus_seticornis","Stenorhynchus_seticornis","Catalogue of Life",0.988,"Stenorhynchus seticornis"
"stercorarius_longicaudus","Stercorarius_longicaudus","Catalogue of Life",0.988,"Stercorarius longicaudus"
"stercorarius_parasiticus","Stercorarius_parasiticus","Catalogue of Life",0.988,"Stercorarius parasiticus"
"stereolepis_gigas","Stereolepis_gigas","Catalogue of Life",0.988,"Stereolepis gigas"
"sterna_caspia","Sterna_caspia","Catalogue of Life",0.988,"Sterna caspia"
"sterna_forsteri","Sterna_forsteri","Catalogue of Life",0.988,"Sterna forsteri"
"sterna_hirundo","Sterna_hirundo","Catalogue of Life",0.988,"Sterna hirundo"
"sterna_paradisaea","Sterna_paradisaea","Catalogue of Life",0.988,"Sterna paradisaea"
"sterna_sandvicensis","Sterna_sandvicensis","Catalogue of Life",0.988,"Sterna sandvicensis"
"sternopygus_macrurus","Sternopygus_macrurus","Catalogue of Life",0.988,"Sternopygus macrurus"
"sternotherus_carinatus","Sternotherus_carinatus","Catalogue of Life",0.988,"Sternotherus carinatus"
"sternotherus_depressus","Sternotherus_depressus","Catalogue of Life",0.988,"Sternotherus depressus"
"sternotherus_odoratus","Sternotherus_odoratus","Catalogue of Life",0.988,"Sternotherus odoratus"
"stiretrus_anchorago","Stiretrus_anchorago","ITIS",0.988,"Stiretrus anchorago"
"stoloteuthis_leucoptera","Stoloteuthis_leucoptera","Catalogue of Life",0.988,"Stoloteuthis leucoptera"
"stomolophus_meleagris","Stomolophus_meleagris","Catalogue of Life",0.988,"Stomolophus meleagris"
"stomoxys_calcitrans","Stomoxys_calcitrans","Catalogue of Life",0.988,"Stomoxys calcitrans"
"storeria_dekayi","Storeria_dekayi","Catalogue of Life",0.988,"Storeria dekayi"
"storeria_occipitomaculata","Storeria_occipitomaculata","Catalogue of Life",0.988,"Storeria occipitomaculata"
"streptopelia_risoria","Streptopelia_risoria","Catalogue of Life",0.988,"Streptopelia risoria"
"streptopelia_roseogrisea","Streptopelia_roseogrisea","Catalogue of Life",0.988,"Streptopelia roseogrisea"
"strigocuscus_celebensis","Strigocuscus_celebensis","Catalogue of Life",0.988,"Strigocuscus celebensis"
"strigops_habroptila","Strigops_habroptila","Catalogue of Life",0.988,"Strigops habroptila"
"strix_aluco","Strix_aluco","Catalogue of Life",0.988,"Strix aluco"
"strix_nebulosa","Strix_nebulosa","Catalogue of Life",0.988,"Strix nebulosa"
"strix_occidentalis","Strix_occidentalis","Catalogue of Life",0.988,"Strix occidentalis"
"strix_occidentalis_caurina","Strix_occidentalis_caurina","Catalogue of Life",0.999,"Strix occidentalis caurina"
"strix_varia","Strix_varia","Catalogue of Life",0.988,"Strix varia"
"strix_virgata","Strix_virgata","Catalogue of Life",0.988,"Strix virgata"
"strongylocentrotus_droebachiensis","Strongylocentrotus_droebachiensis","Catalogue of Life",0.988,"Strongylocentrotus droebachiensis"
"strongylocentrotus_franciscanus","Strongylocentrotus_franciscanus","Catalogue of Life",0.988,"Strongylocentrotus franciscanus"
"strongylocentrotus_purpuratus","Strongylocentrotus_purpuratus","Catalogue of Life",0.988,"Strongylocentrotus purpuratus"
"strongyloides_stercoralis","Strongyloides_stercoralis","Wikispecies",0.988,"Strongyloides stercoralis"
"strongylus_vulgaris","Strongylus_vulgaris","NCBI",0.988,"Strongylus vulgaris"
"strophitus_undulatus","Strophitus_undulatus","Catalogue of Life",0.988,"Strophitus undulatus"
"struthidea_cinerea","Struthidea_cinerea","Catalogue of Life",0.988,"Struthidea cinerea"
"struthio_camelus","Struthio_camelus","Catalogue of Life",0.988,"Struthio camelus"
"strymon_melinus","Strymon_melinus","Catalogue of Life",0.988,"Strymon melinus"
"sturnella_loyca","Sturnella_loyca","Catalogue of Life",0.988,"Sturnella loyca"
"sturnella_magna","Sturnella_magna","Catalogue of Life",0.988,"Sturnella magna"
"sturnira_lilium","Sturnira_lilium","Catalogue of Life",0.988,"Sturnira lilium"
"sturnira_magna","Sturnira_magna","Catalogue of Life",0.988,"Sturnira magna"
"sturnus_vulgaris","Sturnus_vulgaris","Catalogue of Life",0.988,"Sturnus vulgaris"
"sula_dactylatra","Sula_dactylatra","Catalogue of Life",0.988,"Sula dactylatra"
"sula_leucogaster","Sula_leucogaster","Catalogue of Life",0.988,"Sula leucogaster"
"sula_nebouxii","Sula_nebouxii","Catalogue of Life",0.988,"Sula nebouxii"
"sula_sula","Sula_sula","Catalogue of Life",0.988,"Sula sula"
"suncus_etruscus","Suncus_etruscus","Catalogue of Life",0.988,"Suncus etruscus"
"suncus_murinus","Suncus_murinus","Catalogue of Life",0.988,"Suncus murinus"
"sundasciurus_hippurus","Sundasciurus_hippurus","Catalogue of Life",0.988,"Sundasciurus hippurus"
"suricata_suricatta","Suricata_suricatta","Catalogue of Life",0.988,"Suricata suricatta"
"surnia_ulula","Surnia_ulula","Catalogue of Life",0.988,"Surnia ulula"
"sus_barbatus","Sus_barbatus","Catalogue of Life",0.988,"Sus barbatus"
"sus_celebensis","Sus_celebensis","Catalogue of Life",0.988,"Sus celebensis"
"sus_salvanius","Sus_salvanius","Catalogue of Life",0.988,"Sus salvanius"
"sus_scrofa","Sus_scrofa","Catalogue of Life",0.988,"Sus scrofa"
"sus_verrucosus","Sus_verrucosus","Catalogue of Life",0.988,"Sus verrucosus"
"swynnertonia_swynnertoni","Swynnertonia_swynnertoni","Catalogue of Life",0.988,"Swynnertonia swynnertoni"
"sycon_ciliatum","Sycon_ciliatum","Catalogue of Life",0.988,"Sycon ciliatum"
"syconycteris_australis","Syconycteris_australis","Catalogue of Life",0.988,"Syconycteris australis"
"sylvicapra_grimmia","Sylvicapra_grimmia","Catalogue of Life",0.988,"Sylvicapra grimmia"
"sylvilagus_aquaticus","Sylvilagus_aquaticus","Catalogue of Life",0.988,"Sylvilagus aquaticus"
"sylvilagus_audubonii","Sylvilagus_audubonii","Catalogue of Life",0.988,"Sylvilagus audubonii"
"sylvilagus_bachmani","Sylvilagus_bachmani","Catalogue of Life",0.988,"Sylvilagus bachmani"
"sylvilagus_brasiliensis","Sylvilagus_brasiliensis","Catalogue of Life",0.988,"Sylvilagus brasiliensis"
"sylvilagus_floridanus","Sylvilagus_floridanus","Catalogue of Life",0.988,"Sylvilagus floridanus"
"sylvilagus_graysoni","Sylvilagus_graysoni","Catalogue of Life",0.988,"Sylvilagus graysoni"
"sylvilagus_nuttallii","Sylvilagus_nuttallii","Catalogue of Life",0.988,"Sylvilagus nuttallii"
"sylvilagus_obscurus","Sylvilagus_obscurus","Catalogue of Life",0.988,"Sylvilagus obscurus"
"sylvilagus_palustris","Sylvilagus_palustris","Catalogue of Life",0.988,"Sylvilagus palustris"
"sylvilagus_robustus","Sylvilagus_robustus","Catalogue of Life",0.988,"Sylvilagus robustus"
"sylvilagus_transitionalis","Sylvilagus_transitionalis","Catalogue of Life",0.988,"Sylvilagus transitionalis"
"symbion_pandora","Symbion_pandora","Catalogue of Life",0.988,"Symbion pandora"
"sympetrum_vicinum","Sympetrum_vicinum","Catalogue of Life",0.988,"Sympetrum vicinum"
"symphalangus_syndactylus","Symphalangus_syndactylus","Catalogue of Life",0.988,"Symphalangus syndactylus"
"synaptomys_borealis","Synaptomys_borealis","Catalogue of Life",0.988,"Synaptomys borealis"
"synaptomys_cooperi","Synaptomys_cooperi","Catalogue of Life",0.988,"Synaptomys cooperi"
"syncerus_caffer","Syncerus_caffer","Catalogue of Life",0.988,"Syncerus caffer"
"synchiropus_splendidus","Synchiropus_splendidus","Catalogue of Life",0.988,"Synchiropus splendidus"
"syntomeida_epilais","Syntomeida_epilais","Catalogue of Life",0.988,"Syntomeida epilais"
"tabanus_atratus","Tabanus_atratus","Catalogue of Life",0.988,"Tabanus atratus"
"tabanus_lineola","Tabanus_lineola","Catalogue of Life",0.988,"Tabanus lineola"
"tabanus_similis","Tabanus_similis","Catalogue of Life",0.988,"Tabanus similis"
"tachycineta_bicolor","Tachycineta_bicolor","Catalogue of Life",0.988,"Tachycineta bicolor"
"tachyglossus_aculeatus","Tachyglossus_aculeatus","Catalogue of Life",0.988,"Tachyglossus aculeatus"
"tachymarptis_melba","Tachymarptis_melba","Catalogue of Life",0.988,"Tachymarptis melba"
"tadarida_aegyptiaca","Tadarida_aegyptiaca","Catalogue of Life",0.988,"Tadarida aegyptiaca"
"tadarida_australis","Tadarida_australis","Catalogue of Life",0.988,"Tadarida australis"
"tadarida_brasiliensis","Tadarida_brasiliensis","Catalogue of Life",0.988,"Tadarida brasiliensis"
"taenia_taeniaeformis","Taenia_taeniaeformis","Union 4",0.988,"Taenia taeniaeformis"
"taeniopygia_guttata","Taeniopygia_guttata","Catalogue of Life",0.988,"Taeniopygia guttata"
"taeniura_lymma","Taeniura_lymma","Catalogue of Life",0.988,"Taeniura lymma"
"talpa_europaea","Talpa_europaea","Catalogue of Life",0.988,"Talpa europaea"
"tamandua_mexicana","Tamandua_mexicana","Catalogue of Life",0.988,"Tamandua mexicana"
"tamandua_tetradactyla","Tamandua_tetradactyla","Catalogue of Life",0.988,"Tamandua tetradactyla"
"tamias_alpinus","Tamias_alpinus","Catalogue of Life",0.988,"Tamias alpinus"
"tamias_amoenus","Tamias_amoenus","Catalogue of Life",0.988,"Tamias amoenus"
"tamias_canipes","Tamias_canipes","Catalogue of Life",0.988,"Tamias canipes"
"tamias_cinereicollis","Tamias_cinereicollis","Catalogue of Life",0.988,"Tamias cinereicollis"
"tamias_dorsalis","Tamias_dorsalis","Catalogue of Life",0.988,"Tamias dorsalis"
"tamias_merriami","Tamias_merriami","Catalogue of Life",0.988,"Tamias merriami"
"tamias_minimus","Tamias_minimus","Catalogue of Life",0.988,"Tamias minimus"
"tamias_obscurus","Tamias_obscurus","Catalogue of Life",0.988,"Tamias obscurus"
"tamias_palmeri","Tamias_palmeri","Catalogue of Life",0.988,"Tamias palmeri"
"tamias_panamintinus","Tamias_panamintinus","Catalogue of Life",0.988,"Tamias panamintinus"
"tamias_quadrimaculatus","Tamias_quadrimaculatus","Catalogue of Life",0.988,"Tamias quadrimaculatus"
"tamias_quadrivittatus","Tamias_quadrivittatus","Catalogue of Life",0.988,"Tamias quadrivittatus"
"tamias_ruficaudus","Tamias_ruficaudus","Catalogue of Life",0.988,"Tamias ruficaudus"
"tamias_rufus","Tamias_rufus","Catalogue of Life",0.988,"Tamias rufus"
"tamias_senex","Tamias_senex","Catalogue of Life",0.988,"Tamias senex"
"tamias_sibiricus","Tamias_sibiricus","Catalogue of Life",0.988,"Tamias sibiricus"
"tamias_sonomae","Tamias_sonomae","Catalogue of Life",0.988,"Tamias sonomae"
"tamias_speciosus","Tamias_speciosus","Catalogue of Life",0.988,"Tamias speciosus"
"tamias_striatus","Tamias_striatus","Catalogue of Life",0.988,"Tamias striatus"
"tamias_townsendii","Tamias_townsendii","Catalogue of Life",0.988,"Tamias townsendii"
"tamias_umbrinus","Tamias_umbrinus","Catalogue of Life",0.988,"Tamias umbrinus"
"tamiasciurus_douglasii","Tamiasciurus_douglasii","Catalogue of Life",0.988,"Tamiasciurus douglasii"
"tamiasciurus_hudsonicus","Tamiasciurus_hudsonicus","Catalogue of Life",0.988,"Tamiasciurus hudsonicus"
"tamiops_swinhoei","Tamiops_swinhoei","Catalogue of Life",0.988,"Tamiops swinhoei"
"tapera_naevia","Tapera_naevia","Catalogue of Life",0.988,"Tapera naevia"
"taphozous_mauritianus","Taphozous_mauritianus","Catalogue of Life",0.988,"Taphozous mauritianus"
"taphozous_melanopogon","Taphozous_melanopogon","Catalogue of Life",0.988,"Taphozous melanopogon"
"taphozous_melanopogon_phillipinensis","Taphozous_melanopogon_phillipinensis","Catalogue of Life",0.999,"Taphozous melanopogon phillipinensis"
"taphozous_nudiventris","Taphozous_nudiventris","Catalogue of Life",0.988,"Taphozous nudiventris"
"tapinoma_sessile","Tapinoma_sessile","Catalogue of Life",0.988,"Tapinoma sessile"
"tapirus_bairdii","Tapirus_bairdii","Catalogue of Life",0.988,"Tapirus bairdii"
"tapirus_indicus","Tapirus_indicus","Catalogue of Life",0.988,"Tapirus indicus"
"tapirus_pinchaque","Tapirus_pinchaque","Catalogue of Life",0.988,"Tapirus pinchaque"
"tapirus_terrestris","Tapirus_terrestris","Catalogue of Life",0.988,"Tapirus terrestris"
"taricha_granulosa","Taricha_granulosa","Catalogue of Life",0.988,"Taricha granulosa"
"taricha_sierrae","Taricha_sierrae","Catalogue of Life",0.988,"Taricha sierrae"
"taricha_torosa","Taricha_torosa","Catalogue of Life",0.988,"Taricha torosa"
"tarsipes_rostratus","Tarsipes_rostratus","Catalogue of Life",0.988,"Tarsipes rostratus"
"tarsius_bancanus","Tarsius_bancanus","Catalogue of Life",0.988,"Tarsius bancanus"
"tarsius_dentatus","Tarsius_dentatus","Catalogue of Life",0.988,"Tarsius dentatus"
"tarsius_pumilus","Tarsius_pumilus","Catalogue of Life",0.988,"Tarsius pumilus"
"tarsius_syrichta","Tarsius_syrichta","Catalogue of Life",0.988,"Tarsius syrichta"
"tarsius_tarsier","Tarsius_tarsier","Catalogue of Life",0.988,"Tarsius tarsier"
