"mentionned_species","canonical_name","gbif_id","status","match_type","accepted_species","accepted_gbif_id","order","family"
"syconycteris_australis","Syconycteris australis",2432982,"ACCEPTED","EXACT","Syconycteris australis",2432982,"Chiroptera","Pteropodidae"
"syconycteris_carolinae","Syconycteris carolinae",2432983,"ACCEPTED","EXACT","Syconycteris carolinae",2432983,"Chiroptera","Pteropodidae"
"syconycteris_hobbit","Syconycteris hobbit",2432981,"ACCEPTED","EXACT","Syconycteris hobbit",2432981,"Chiroptera","Pteropodidae"
"sylvicapra_grimmia","Sylvicapra grimmia",2441187,"ACCEPTED","EXACT","Sylvicapra grimmia",2441187,"Artiodactyla","Bovidae"
"sylvilagus_aquaticus","Sylvilagus aquaticus",2436883,"ACCEPTED","EXACT","Sylvilagus aquaticus",2436883,"Lagomorpha","Leporidae"
"sylvilagus_audubonii","Sylvilagus audubonii",2436910,"ACCEPTED","EXACT","Sylvilagus audubonii",2436910,"Lagomorpha","Leporidae"
"sylvilagus_bachmani","Sylvilagus bachmani",2436846,"ACCEPTED","EXACT","Sylvilagus bachmani",2436846,"Lagomorpha","Leporidae"
"sylvilagus_brasiliensis","Sylvilagus brasiliensis",2436860,"ACCEPTED","EXACT","Sylvilagus brasiliensis",2436860,"Lagomorpha","Leporidae"
"sylvilagus_cognatus","Sylvilagus cognatus",2436882,"ACCEPTED","EXACT","Sylvilagus cognatus",2436882,"Lagomorpha","Leporidae"
"sylvilagus_cunicularius","Sylvilagus cunicularius",2436918,"ACCEPTED","EXACT","Sylvilagus cunicularius",2436918,"Lagomorpha","Leporidae"
"sylvilagus_dicei","Sylvilagus dicei",2436906,"ACCEPTED","EXACT","Sylvilagus dicei",2436906,"Lagomorpha","Leporidae"
"sylvilagus_floridanus","Sylvilagus floridanus",2436886,"ACCEPTED","EXACT","Sylvilagus floridanus",2436886,"Lagomorpha","Leporidae"
"sylvilagus_graysoni","Sylvilagus graysoni",2436922,"ACCEPTED","EXACT","Sylvilagus graysoni",2436922,"Lagomorpha","Leporidae"
"sylvilagus_insonus","Sylvilagus insonus",2436921,"ACCEPTED","EXACT","Sylvilagus insonus",2436921,"Lagomorpha","Leporidae"
"sylvilagus_mansuetus","Sylvilagus mansuetus",2436858,"ACCEPTED","EXACT","Sylvilagus mansuetus",2436858,"Lagomorpha","Leporidae"
"sylvilagus_nuttallii","Sylvilagus nuttallii",2436854,"ACCEPTED","EXACT","Sylvilagus nuttallii",2436854,"Lagomorpha","Leporidae"
"sylvilagus_obscurus","Sylvilagus obscurus",2436909,"ACCEPTED","EXACT","Sylvilagus obscurus",2436909,"Lagomorpha","Leporidae"
"sylvilagus_palustris","Sylvilagus palustris",2436840,"ACCEPTED","EXACT","Sylvilagus palustris",2436840,"Lagomorpha","Leporidae"
"sylvilagus_robustus","Sylvilagus robustus",2436907,"ACCEPTED","EXACT","Sylvilagus robustus",2436907,"Lagomorpha","Leporidae"
"sylvilagus_transitionalis","Sylvilagus transitionalis",2436905,"ACCEPTED","EXACT","Sylvilagus transitionalis",2436905,"Lagomorpha","Leporidae"
"sylvisorex_granti","Sylvisorex granti",2435793,"ACCEPTED","EXACT","Sylvisorex granti",2435793,"Soricomorpha","Soricidae"
"sylvisorex_johnstoni","Sylvisorex johnstoni",2435796,"ACCEPTED","EXACT","Sylvisorex johnstoni",2435796,"Soricomorpha","Soricidae"
"sylvisorex_konganensis","Sylvisorex konganensis",2435808,"ACCEPTED","EXACT","Sylvisorex konganensis",2435808,"Soricomorpha","Soricidae"
"sylvisorex_lunaris","Sylvisorex lunaris",2435802,"ACCEPTED","EXACT","Sylvisorex lunaris",2435802,"Soricomorpha","Soricidae"
"sylvisorex_morio","Sylvisorex morio",2435797,"ACCEPTED","EXACT","Sylvisorex morio",2435797,"Soricomorpha","Soricidae"
"sylvisorex_ollula","Sylvisorex ollula",2435803,"ACCEPTED","EXACT","Sylvisorex ollula",2435803,"Soricomorpha","Soricidae"
"sylvisorex_vulcanorum","Sylvisorex vulcanorum",2435804,"ACCEPTED","EXACT","Sylvisorex vulcanorum",2435804,"Soricomorpha","Soricidae"
"sympetrum_vicinum","Sympetrum vicinum",1428277,"ACCEPTED","EXACT","Sympetrum vicinum",1428277,"Odonata","Libellulidae"
"symphalangus_syndactylus","Symphalangus syndactylus",4267277,"ACCEPTED","EXACT","Symphalangus syndactylus",4267277,"Primates","Hylobatidae"
"synaptomys_borealis","Synaptomys borealis",2438953,"ACCEPTED","EXACT","Synaptomys borealis",2438953,"Rodentia","Cricetidae"
"synaptomys_cooperi","Synaptomys cooperi",2438954,"ACCEPTED","EXACT","Synaptomys cooperi",2438954,"Rodentia","Cricetidae"
"syncerus_caffer","Syncerus caffer",2441034,"ACCEPTED","EXACT","Syncerus caffer",2441034,"Artiodactyla","Bovidae"
"syntheosciurus_brochus","Syntheosciurus brochus",2437452,"ACCEPTED","EXACT","Syntheosciurus brochus",2437452,"Rodentia","Sciuridae"
"syntomeida_epilais","Syntomeida epilais",1809135,"ACCEPTED","EXACT","Syntomeida epilais",1809135,"Lepidoptera","Arctiidae"
"tabanus_atratus","Tabanus atratus",1499032,"ACCEPTED","EXACT","Tabanus atratus",1499032,"Diptera","Tabanidae"
"tabanus_lineola","Tabanus lineola",1500022,"ACCEPTED","EXACT","Tabanus lineola",1500022,"Diptera","Tabanidae"
"tabanus_similis","Tabanus similis",1499287,"ACCEPTED","EXACT","Tabanus similis",1499287,"Diptera","Tabanidae"
"tachycineta_bicolor","Tachycineta bicolor",2489181,"ACCEPTED","EXACT","Tachycineta bicolor",2489181,"Passeriformes","Hirundinidae"
"tachyglossus_aculeatus","Tachyglossus aculeatus",2433378,"ACCEPTED","EXACT","Tachyglossus aculeatus",2433378,"Monotremata","Tachyglossidae"
"tachymarptis_melba","Tachymarptis melba",2477411,"SYNONYM","EXACT","Apus melba",5228684,"Apodiformes","Apodidae"
"tachyoryctes_macrocephalus","Tachyoryctes macrocephalus",2438339,"ACCEPTED","EXACT","Tachyoryctes macrocephalus",2438339,"Rodentia","Spalacidae"
"tachyoryctes_ruandae","Tachyoryctes ruandae",2438338,"ACCEPTED","EXACT","Tachyoryctes ruandae",2438338,"Rodentia","Spalacidae"
"tachyoryctes_splendens","Tachyoryctes splendens",2438337,"ACCEPTED","EXACT","Tachyoryctes splendens",2438337,"Rodentia","Spalacidae"
"tadarida_aegyptiaca","Tadarida aegyptiaca",2433016,"ACCEPTED","EXACT","Tadarida aegyptiaca",2433016,"Chiroptera","Molossidae"
"tadarida_australis","Tadarida australis",2433013,"ACCEPTED","EXACT","Tadarida australis",2433013,"Chiroptera","Molossidae"
"tadarida_brasiliensis","Tadarida brasiliensis",2433011,"ACCEPTED","EXACT","Tadarida brasiliensis",2433011,"Chiroptera","Molossidae"
"tadarida_fulminans","Tadarida fulminans",2433015,"ACCEPTED","EXACT","Tadarida fulminans",2433015,"Chiroptera","Molossidae"
"tadarida_kuboriensis","Tadarida kuboriensis",4266601,"ACCEPTED","EXACT","Tadarida kuboriensis",4266601,"Chiroptera","Molossidae"
"tadarida_lobata","Tadarida lobata",2433012,"ACCEPTED","EXACT","Tadarida lobata",2433012,"Chiroptera","Molossidae"
"tadarida_teniotis","Tadarida teniotis",2433009,"ACCEPTED","EXACT","Tadarida teniotis",2433009,"Chiroptera","Molossidae"
"tadarida_ventralis","Tadarida ventralis",2433014,"ACCEPTED","EXACT","Tadarida ventralis",2433014,"Chiroptera","Molossidae"
"taeniopygia_guttata","Taeniopygia guttata",2493633,"ACCEPTED","EXACT","Taeniopygia guttata",2493633,"Passeriformes","Estrildidae"
"taeromys_taerae","Taeromys taerae",2438554,"ACCEPTED","EXACT","Taeromys taerae",2438554,"Rodentia","Muridae"
"talpa_altaica","Talpa altaica",2436157,"ACCEPTED","EXACT","Talpa altaica",2436157,"Soricomorpha","Talpidae"
"talpa_caeca","Talpa caeca",8347063,"ACCEPTED","EXACT","Talpa caeca",8347063,"Soricomorpha","Talpidae"
"talpa_caucasica","Talpa caucasica",2436136,"ACCEPTED","EXACT","Talpa caucasica",2436136,"Soricomorpha","Talpidae"
"talpa_davidiana","Talpa davidiana",2436158,"ACCEPTED","EXACT","Talpa davidiana",2436158,"Soricomorpha","Talpidae"
"talpa_europaea","Talpa europaea",7872906,"ACCEPTED","EXACT","Talpa europaea",7872906,"Soricomorpha","Talpidae"
"talpa_levantis","Talpa levantis",2436131,"ACCEPTED","EXACT","Talpa levantis",2436131,"Soricomorpha","Talpidae"
"talpa_occidentalis","Talpa occidentalis",2436152,"ACCEPTED","EXACT","Talpa occidentalis",2436152,"Soricomorpha","Talpidae"
"talpa_romana","Talpa romana",2436140,"ACCEPTED","EXACT","Talpa romana",2436140,"Soricomorpha","Talpidae"
"talpa_stankovici","Talpa stankovici",2436128,"ACCEPTED","EXACT","Talpa stankovici",2436128,"Soricomorpha","Talpidae"
"tamandua_mexicana","Tamandua mexicana",2436335,"ACCEPTED","EXACT","Tamandua mexicana",2436335,"Pilosa","Myrmecophagidae"
"tamandua_tetradactyla","Tamandua tetradactyla",2436340,"ACCEPTED","EXACT","Tamandua tetradactyla",2436340,"Pilosa","Myrmecophagidae"
"tamias_alpinus","Tamias alpinus",2437442,"ACCEPTED","EXACT","Tamias alpinus",2437442,"Rodentia","Sciuridae"
"tamias_amoenus","Tamias amoenus",2437430,"ACCEPTED","EXACT","Tamias amoenus",2437430,"Rodentia","Sciuridae"
"tamias_bulleri","Tamias bulleri",2437440,"ACCEPTED","EXACT","Tamias bulleri",2437440,"Rodentia","Sciuridae"
"tamias_canipes","Tamias canipes",2437423,"ACCEPTED","EXACT","Tamias canipes",2437423,"Rodentia","Sciuridae"
"tamias_cinereicollis","Tamias cinereicollis",2437443,"ACCEPTED","EXACT","Tamias cinereicollis",2437443,"Rodentia","Sciuridae"
"tamias_dorsalis","Tamias dorsalis",2437431,"ACCEPTED","EXACT","Tamias dorsalis",2437431,"Rodentia","Sciuridae"
"tamias_durangae","Tamias durangae",2437429,"ACCEPTED","EXACT","Tamias durangae",2437429,"Rodentia","Sciuridae"
"tamias_merriami","Tamias merriami",2437444,"ACCEPTED","EXACT","Tamias merriami",2437444,"Rodentia","Sciuridae"
"tamias_minimus","Tamias minimus",2437432,"ACCEPTED","EXACT","Tamias minimus",2437432,"Rodentia","Sciuridae"
"tamias_obscurus","Tamias obscurus",2437424,"ACCEPTED","EXACT","Tamias obscurus",2437424,"Rodentia","Sciuridae"
"tamias_ochrogenys","Tamias ochrogenys",9767716,"ACCEPTED","EXACT","Tamias ochrogenys",9767716,"Rodentia","Sciuridae"
"tamias_palmeri","Tamias palmeri",2437436,"ACCEPTED","EXACT","Tamias palmeri",2437436,"Rodentia","Sciuridae"
"tamias_panamintinus","Tamias panamintinus",2437425,"ACCEPTED","EXACT","Tamias panamintinus",2437425,"Rodentia","Sciuridae"
"tamias_quadrimaculatus","Tamias quadrimaculatus",2437446,"ACCEPTED","EXACT","Tamias quadrimaculatus",2437446,"Rodentia","Sciuridae"
"tamias_quadrivittatus","Tamias quadrivittatus",2437437,"ACCEPTED","EXACT","Tamias quadrivittatus",2437437,"Rodentia","Sciuridae"
"tamias_ruficaudus","Tamias ruficaudus",2437426,"ACCEPTED","EXACT","Tamias ruficaudus",2437426,"Rodentia","Sciuridae"
"tamias_rufus","Tamias rufus",2437428,"ACCEPTED","EXACT","Tamias rufus",2437428,"Rodentia","Sciuridae"
"tamias_senex","Tamias senex",2437447,"ACCEPTED","EXACT","Tamias senex",2437447,"Rodentia","Sciuridae"
"tamias_sibiricus","Tamias sibiricus",2437450,"ACCEPTED","EXACT","Tamias sibiricus",2437450,"Rodentia","Sciuridae"
"tamias_siskiyou","Tamias siskiyou",2437427,"ACCEPTED","EXACT","Tamias siskiyou",2437427,"Rodentia","Sciuridae"
"tamias_sonomae","Tamias sonomae",2437448,"ACCEPTED","EXACT","Tamias sonomae",2437448,"Rodentia","Sciuridae"
"tamias_speciosus","Tamias speciosus",2437439,"ACCEPTED","EXACT","Tamias speciosus",2437439,"Rodentia","Sciuridae"
"tamias_striatus","Tamias striatus",2437438,"ACCEPTED","EXACT","Tamias striatus",2437438,"Rodentia","Sciuridae"
"tamias_townsendii","Tamias townsendii",2437449,"ACCEPTED","EXACT","Tamias townsendii",2437449,"Rodentia","Sciuridae"
"tamias_umbrinus","Tamias umbrinus",2437441,"ACCEPTED","EXACT","Tamias umbrinus",2437441,"Rodentia","Sciuridae"
"tamiasciurus_douglasii","Tamiasciurus douglasii",2437281,"ACCEPTED","EXACT","Tamiasciurus douglasii",2437281,"Rodentia","Sciuridae"
"tamiasciurus_hudsonicus","Tamiasciurus hudsonicus",2437282,"ACCEPTED","EXACT","Tamiasciurus hudsonicus",2437282,"Rodentia","Sciuridae"
"tamiops_maritimus","Tamiops maritimus",2437264,"ACCEPTED","EXACT","Tamiops maritimus",2437264,"Rodentia","Sciuridae"
"tamiops_mcclellandii","Tamiops mcclellandii",7261516,"ACCEPTED","EXACT","Tamiops mcclellandii",7261516,"Rodentia","Sciuridae"
"tamiops_swinhoei","Tamiops swinhoei",2437262,"ACCEPTED","EXACT","Tamiops swinhoei",2437262,"Rodentia","Sciuridae"
"tapera_naevia","Tapera naevia",5231932,"ACCEPTED","EXACT","Tapera naevia",5231932,"Cuculiformes","Cuculidae"
"taphozous_australis","Taphozous australis",5218739,"ACCEPTED","EXACT","Taphozous australis",5218739,"Chiroptera","Emballonuridae"
"taphozous_georgianus","Taphozous georgianus",5218743,"ACCEPTED","EXACT","Taphozous georgianus",5218743,"Chiroptera","Emballonuridae"
"taphozous_hamiltoni","Taphozous hamiltoni",5218734,"ACCEPTED","EXACT","Taphozous hamiltoni",5218734,"Chiroptera","Emballonuridae"
"taphozous_hildegardeae","Taphozous hildegardeae",5218735,"ACCEPTED","EXACT","Taphozous hildegardeae",5218735,"Chiroptera","Emballonuridae"
"taphozous_hilli","Taphozous hilli",5218740,"ACCEPTED","EXACT","Taphozous hilli",5218740,"Chiroptera","Emballonuridae"
"taphozous_kapalgensis","Taphozous kapalgensis",5218744,"ACCEPTED","EXACT","Taphozous kapalgensis",5218744,"Chiroptera","Emballonuridae"
"taphozous_longimanus","Taphozous longimanus",5218736,"ACCEPTED","EXACT","Taphozous longimanus",5218736,"Chiroptera","Emballonuridae"
"taphozous_mauritianus","Taphozous mauritianus",5218741,"ACCEPTED","EXACT","Taphozous mauritianus",5218741,"Chiroptera","Emballonuridae"
"taphozous_melanopogon","Taphozous melanopogon",5218745,"ACCEPTED","EXACT","Taphozous melanopogon",5218745,"Chiroptera","Emballonuridae"
"taphozous_melanopogon_phillipinensis","Taphozous melanopogon philippinensis",5706792,"ACCEPTED","FUZZY","Taphozous melanopogon",5218745,"Chiroptera","Emballonuridae"
"taphozous_nudiventris","Taphozous nudiventris",5218737,"ACCEPTED","EXACT","Taphozous nudiventris",5218737,"Chiroptera","Emballonuridae"
"taphozous_perforatus","Taphozous perforatus",5218742,"ACCEPTED","EXACT","Taphozous perforatus",5218742,"Chiroptera","Emballonuridae"
"taphozous_theobaldi","Taphozous theobaldi",5218738,"ACCEPTED","EXACT","Taphozous theobaldi",5218738,"Chiroptera","Emballonuridae"
"taphozous_troughtoni","Taphozous troughtoni",5706796,"ACCEPTED","EXACT","Taphozous troughtoni",5706796,"Chiroptera","Emballonuridae"
"tapinoma_sessile","Tapinoma sessile",1316799,"ACCEPTED","EXACT","Tapinoma sessile",1316799,"Hymenoptera","Formicidae"
"tapirus_bairdii","Tapirus bairdii",2440897,"SYNONYM","EXACT","Tapirella bairdii",8395500,"Perissodactyla","Tapiridae"
"tapirus_indicus","Tapirus indicus",2440896,"SYNONYM","EXACT","Acrocodia indica",7818962,"Perissodactyla","Tapiridae"
"tapirus_pinchaque","Tapirus pinchaque",2440899,"ACCEPTED","EXACT","Tapirus pinchaque",2440899,"Perissodactyla","Tapiridae"
"tapirus_terrestris","Tapirus terrestris",2440898,"ACCEPTED","EXACT","Tapirus terrestris",2440898,"Perissodactyla","Tapiridae"
"taricha_granulosa","Taricha granulosa",2431920,"ACCEPTED","EXACT","Taricha granulosa",2431920,"Caudata","Salamandridae"
"taricha_sierrae","Taricha sierrae",2431917,"ACCEPTED","EXACT","Taricha sierrae",2431917,"Caudata","Salamandridae"
"taricha_torosa","Taricha torosa",2431913,"ACCEPTED","EXACT","Taricha torosa",2431913,"Caudata","Salamandridae"
"tarsipes_rostratus","Tarsipes rostratus",2440056,"ACCEPTED","EXACT","Tarsipes rostratus",2440056,"Diprotodontia","Tarsipedidae"
"tarsius_bancanus","Tarsius bancanus",2436487,"SYNONYM","EXACT","Cephalopachus bancanus",7503658,"Primates","Tarsiidae"
"tarsius_dentatus","Tarsius dentatus",4266947,"ACCEPTED","EXACT","Tarsius dentatus",4266947,"Primates","Tarsiidae"
"tarsius_pelengensis","Tarsius pelengensis",4266951,"ACCEPTED","EXACT","Tarsius pelengensis",4266951,"Primates","Tarsiidae"
"tarsius_pumilus","Tarsius pumilus",2436488,"ACCEPTED","EXACT","Tarsius pumilus",2436488,"Primates","Tarsiidae"
"tarsius_sangirensis","Tarsius sangirensis",4266953,"ACCEPTED","EXACT","Tarsius sangirensis",4266953,"Primates","Tarsiidae"
"tarsius_syrichta","Tarsius syrichta",2436484,"SYNONYM","EXACT","Carlito syrichta",8008808,"Primates","Tarsiidae"
"tarsius_tarsier","Tarsius tarsier",4266949,"ACCEPTED","EXACT","Tarsius tarsier",4266949,"Primates","Tarsiidae"
"tarsomys_apoensis","Tarsomys apoensis",2438756,"ACCEPTED","EXACT","Tarsomys apoensis",2438756,"Rodentia","Muridae"
"tasmacetus_shepherdi","Tasmacetus shepherdi",2440383,"ACCEPTED","EXACT","Tasmacetus shepherdi",2440383,"Cetacea","Hyperoodontidae"
"tateomys_rhinogradoides","Tateomys rhinogradoides",2438701,"ACCEPTED","EXACT","Tateomys rhinogradoides",2438701,"Rodentia","Muridae"
"tatera_indica","Tatera indica",2438134,"ACCEPTED","EXACT","Tatera indica",2438134,"Rodentia","Muridae"
"taterillus_arenarius","Taterillus arenarius",2439214,"ACCEPTED","EXACT","Taterillus arenarius",2439214,"Rodentia","Muridae"
"taterillus_emini","Taterillus emini",2439216,"ACCEPTED","EXACT","Taterillus emini",2439216,"Rodentia","Muridae"
"taterillus_gracilis","Taterillus gracilis",2439213,"ACCEPTED","EXACT","Taterillus gracilis",2439213,"Rodentia","Muridae"
"taterillus_pygargus","Taterillus pygargus",2439217,"ACCEPTED","EXACT","Taterillus pygargus",2439217,"Rodentia","Muridae"
"taurotragus_derbianus","Taurotragus derbianus",5220168,"ACCEPTED","EXACT","Taurotragus derbianus",5220168,"Artiodactyla","Bovidae"
"taurotragus_oryx","Taurotragus oryx",5220167,"ACCEPTED","EXACT","Taurotragus oryx",5220167,"Artiodactyla","Bovidae"
"taxidea_taxus","Taxidea taxus",2434102,"ACCEPTED","EXACT","Taxidea taxus",2434102,"Carnivora","Mustelidae"
"tayassu_pecari","Tayassu pecari",2440993,"ACCEPTED","EXACT","Tayassu pecari",2440993,"Artiodactyla","Tayassuidae"
"tegenaria_agrestis","Tegenaria agrestis",2139978,"SYNONYM","EXACT","Eratigena agrestis",7909042,"Araneae","Agelenidae"
"telmatobius_culeus","Telmatobius culeus",2424499,"ACCEPTED","EXACT","Telmatobius culeus",2424499,"Anura","Ceratophryidae"
"tenodera_aridifolia","Tenodera aridifolia",1405597,"ACCEPTED","EXACT","Tenodera aridifolia",1405597,"Mantodea","Mantidae"
"tenrec_ecaudatus","Tenrec ecaudatus",5218435,"ACCEPTED","EXACT","Tenrec ecaudatus",5218435,"Afrosoricida","Tenrecidae"
"terrapene_carolina","Terrapene carolina",2443173,"ACCEPTED","EXACT","Terrapene carolina",2443173,"Testudines","Emydidae"
"terrapene_ornata","Terrapene ornata",2443168,"ACCEPTED","EXACT","Terrapene ornata",2443168,"Testudines","Emydidae"
"testudo_hermanni","Testudo hermanni",2441454,"ACCEPTED","EXACT","Testudo hermanni",2441454,"Testudines","Testudinidae"
"tetracerus_quadricornis","Tetracerus quadricornis",2441199,"ACCEPTED","EXACT","Tetracerus quadricornis",2441199,"Artiodactyla","Bovidae"
"tetragnatha_versicolor","Tetragnatha versicolor",2151836,"ACCEPTED","EXACT","Tetragnatha versicolor",2151836,"Araneae","Tetragnathidae"
"tetramorium_caespitum","Tetramorium caespitum",1323381,"ACCEPTED","EXACT","Tetramorium caespitum",1323381,"Hymenoptera","Formicidae"
"tetrao_urogallus","Tetrao urogallus",2473577,"ACCEPTED","EXACT","Tetrao urogallus",2473577,"Galliformes","Phasianidae"
"thalassarche_melanophrys","Thalassarche melanophris",2481410,"ACCEPTED","FUZZY","Thalassarche melanophris",2481410,"Procellariiformes","Diomedeidae"
"thallomys_nigricauda","Thallomys nigricauda",2437943,"ACCEPTED","EXACT","Thallomys nigricauda",2437943,"Rodentia","Muridae"
"thallomys_paedulcus","Thallomys paedulcus",2437942,"ACCEPTED","EXACT","Thallomys paedulcus",2437942,"Rodentia","Muridae"
"thalpomys_cerradensis","Thalpomys cerradensis",2438859,"ACCEPTED","EXACT","Thalpomys cerradensis",2438859,"Rodentia","Cricetidae"
"thalpomys_lasiotis","Thalpomys lasiotis",2438858,"ACCEPTED","EXACT","Thalpomys lasiotis",2438858,"Rodentia","Cricetidae"
"thamnomys_kempi","Thamnomys kempi",2438823,"ACCEPTED","EXACT","Thamnomys kempi",2438823,"Rodentia","Muridae"
"thamnomys_venustus","Thamnomys venustus",2438822,"ACCEPTED","EXACT","Thamnomys venustus",2438822,"Rodentia","Muridae"
"thamnophis_butleri","Thamnophis butleri",2457520,"ACCEPTED","EXACT","Thamnophis butleri",2457520,"Squamata","Natricidae"
"thamnophis_cyrtopsis","Thamnophis cyrtopsis",2457562,"ACCEPTED","EXACT","Thamnophis cyrtopsis",2457562,"Squamata","Natricidae"
"thamnophis_elegans","Thamnophis elegans",2457545,"ACCEPTED","EXACT","Thamnophis elegans",2457545,"Squamata","Natricidae"
"thamnophis_radix","Thamnophis radix",2457512,"ACCEPTED","EXACT","Thamnophis radix",2457512,"Squamata","Natricidae"
"thamnophis_sauritus","Thamnophis sauritus",2457577,"ACCEPTED","EXACT","Thamnophis sauritus",2457577,"Squamata","Natricidae"
"thamnophis_sirtalis","Thamnophis sirtalis",2457522,"ACCEPTED","EXACT","Thamnophis sirtalis",2457522,"Squamata","Natricidae"
"thaptomys_nigrita","Thaptomys nigrita",4265133,"ACCEPTED","EXACT","Thaptomys nigrita",4265133,"Rodentia","Cricetidae"
