"usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","acceptedusagekey","note"
2474639,"Porzana carolina (Linnaeus, 1758)","species","ACCEPTED","EXACT","Porzana carolina",98,"Animalia","Chordata","Gruiformes","Rallidae","Porzana","Porzana carolina",1,44,212,1493,9342,2474604,2474639,FALSE,"Aves",NA,NA
2287985,"Potamilus alatus (Say, 1817)","species","ACCEPTED","EXACT","Potamilus alatus",98,"Animalia","Mollusca","Unionida","Unionidae","Potamilus","Potamilus alatus",1,52,137,9301143,3461,2287983,2287985,FALSE,"Bivalvia",NA,NA
2287984,"Potamilus ohiensis (Rafinesque, 1820)","species","ACCEPTED","EXACT","Potamilus ohiensis",98,"Animalia","Mollusca","Unionida","Unionidae","Potamilus","Potamilus ohiensis",1,52,137,9301143,3461,2287983,2287984,FALSE,"Bivalvia",NA,NA
2441226,"Potamochoerus larvatus (F.Cuvier, 1822)","species","ACCEPTED","EXACT","Potamochoerus larvatus",98,"Animalia","Chordata","Artiodactyla","Suidae","Potamochoerus","Potamochoerus larvatus",1,44,359,731,5302,2441224,2441226,FALSE,"Mammalia",NA,NA
2441225,"Potamochoerus porcus (Linnaeus, 1758)","species","ACCEPTED","EXACT","Potamochoerus porcus",98,"Animalia","Chordata","Artiodactyla","Suidae","Potamochoerus","Potamochoerus porcus",1,44,359,731,5302,2441224,2441225,FALSE,"Mammalia",NA,NA
2432147,"Potamogale velox (Du Chaillu, 1860)","species","ACCEPTED","EXACT","Potamogale velox",98,"Animalia","Chordata","Afrosoricida","Tenrecidae","Potamogale","Potamogale velox",1,44,359,828,9613,2432146,2432147,FALSE,"Mammalia",NA,NA
5192470,"Potamopyrgus antipodarum (Gray, 1843)","species","ACCEPTED","EXACT","Potamopyrgus antipodarum",98,"Animalia","Mollusca","Littorinimorpha","Tateidae","Potamopyrgus","Potamopyrgus antipodarum",1,52,225,7390893,8407314,5192469,5192470,FALSE,"Gastropoda",NA,NA
2419333,"Potamotrygon motoro (Müller & Henle, 1841)","species","ACCEPTED","EXACT","Potamotrygon motoro",98,"Animalia","Chordata","Myliobatiformes","Potamotrygonidae","Potamotrygon","Potamotrygon motoro",1,44,121,8214029,2191,2419329,2419333,FALSE,"Elasmobranchii",NA,NA
2440018,"Potorous gilbertii (Gould, 1841)","species","ACCEPTED","EXACT","Potorous gilbertii",98,"Animalia","Chordata","Diprotodontia","Potoroidae","Potorous","Potorous gilbertii",1,44,359,1452,5460,7541666,2440018,FALSE,"Mammalia",NA,NA
2440017,"Potorous longipes Seebeck & Johnston, 1980","species","ACCEPTED","EXACT","Potorous longipes",98,"Animalia","Chordata","Diprotodontia","Potoroidae","Potorous","Potorous longipes",1,44,359,1452,5460,7541666,2440017,FALSE,"Mammalia",NA,NA
2440019,"Potorous tridactylus (Kerr, 1792)","species","ACCEPTED","EXACT","Potorous tridactylus",98,"Animalia","Chordata","Diprotodontia","Potoroidae","Potorous","Potorous tridactylus",1,44,359,1452,5460,7541666,2440019,FALSE,"Mammalia",NA,NA
2433573,"Potos flavus (Schreber, 1774)","species","ACCEPTED","EXACT","Potos flavus",98,"Animalia","Chordata","Carnivora","Procyonidae","Potos","Potos flavus",1,44,359,732,5311,2433572,2433573,FALSE,"Mammalia",NA,NA
2398709,"Premnas biaculeatus (Bloch, 1790)","species","ACCEPTED","EXACT","Premnas biaculeatus",98,"Animalia","Chordata","Perciformes","Pomacentridae","Premnas","Premnas biaculeatus",1,44,204,587,4499,2398708,2398709,FALSE,"Actinopterygii",NA,NA
5219561,"Presbytis melalophos (Raffles, 1821)","species","ACCEPTED","EXACT","Presbytis melalophos",98,"Animalia","Chordata","Primates","Cercopithecidae","Presbytis","Presbytis melalophos",1,44,359,798,9622,3239596,5219561,FALSE,"Mammalia",NA,NA
5219558,"Presbytis thomasi (Collett, 1893)","species","ACCEPTED","EXACT","Presbytis thomasi",98,"Animalia","Chordata","Primates","Cercopithecidae","Presbytis","Presbytis thomasi",1,44,359,798,9622,3239596,5219558,FALSE,"Mammalia",NA,NA
5220096,"Priodontes maximus (Kerr, 1792)","species","ACCEPTED","EXACT","Priodontes maximus",98,"Animalia","Chordata","Cingulata","Dasypodidae","Priodontes","Priodontes maximus",1,44,359,735,9369,2440772,5220096,FALSE,"Mammalia",NA,NA
2417940,"Prionace glauca (Linnaeus, 1758)","species","ACCEPTED","EXACT","Prionace glauca",98,"Animalia","Chordata","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca",1,44,121,887,2211,2417939,2417940,FALSE,"Elasmobranchii",NA,NA
2434903,"Prionailurus bengalensis (Kerr, 1792)","species","ACCEPTED","EXACT","Prionailurus bengalensis",98,"Animalia","Chordata","Carnivora","Felidae","Prionailurus","Prionailurus bengalensis",1,44,359,732,9703,2434894,2434903,FALSE,"Mammalia",NA,NA
2434901,"Prionailurus iriomotensis (Imaizumi, 1967)","species","ACCEPTED","EXACT","Prionailurus iriomotensis",98,"Animalia","Chordata","Carnivora","Felidae","Prionailurus","Prionailurus iriomotensis",1,44,359,732,9703,2434894,2434901,FALSE,"Mammalia",NA,NA
2434917,"Prionailurus planiceps (Vigors & Horsfield, 1827)","species","ACCEPTED","EXACT","Prionailurus planiceps",98,"Animalia","Chordata","Carnivora","Felidae","Prionailurus","Prionailurus planiceps",1,44,359,732,9703,2434894,2434917,FALSE,"Mammalia",NA,NA
2434895,"Prionailurus rubiginosus (I.Geoffroy Saint-Hilaire, 1831)","species","ACCEPTED","EXACT","Prionailurus rubiginosus",98,"Animalia","Chordata","Carnivora","Felidae","Prionailurus","Prionailurus rubiginosus",1,44,359,732,9703,2434894,2434895,FALSE,"Mammalia",NA,NA
2434899,"Prionailurus viverrinus (Bennett, 1833)","species","ACCEPTED","EXACT","Prionailurus viverrinus",98,"Animalia","Chordata","Carnivora","Felidae","Prionailurus","Prionailurus viverrinus",1,44,359,732,9703,2434894,2434899,FALSE,"Mammalia",NA,NA
5963050,"Prionodon linsang (Hardwicke, 1821)","species","ACCEPTED","EXACT","Prionodon linsang",98,"Animalia","Chordata","Carnivora","Viverridae","Prionodon","Prionodon linsang",1,44,359,732,5312,5963049,5963050,FALSE,"Mammalia",NA,NA
5963054,"Prionodon pardicolor Hodgson, 1842","species","ACCEPTED","EXACT","Prionodon pardicolor",98,"Animalia","Chordata","Carnivora","Viverridae","Prionodon","Prionodon pardicolor",1,44,359,732,5312,5963049,5963054,FALSE,"Mammalia",NA,NA
2417818,"Pristiophorus cirratus (Latham, 1794)","species","ACCEPTED","EXACT","Pristiophorus cirratus",98,"Animalia","Chordata","Pristiophoriformes","Pristiophoridae","Pristiophorus","Pristiophorus cirratus",1,44,121,767,2196,2417819,2417818,FALSE,"Elasmobranchii",NA,NA
2479187,"Probosciger aterrimus (Gmelin, 1788)","species","ACCEPTED","EXACT","Probosciger aterrimus",98,"Animalia","Chordata","Psittaciformes","Psittacidae","Probosciger","Probosciger aterrimus",1,44,212,1445,9340,9344614,2479187,FALSE,"Aves",NA,NA
2227300,"Procambarus clarkii (Girard, 1852)","species","ACCEPTED","EXACT","Procambarus clarkii",98,"Animalia","Arthropoda","Decapoda","Cambaridae","Procambarus","Procambarus clarkii",1,54,229,637,4479,2227127,2227300,FALSE,"Malacostraca",NA,NA
2441147,"Procapra gutturosa (Pallas, 1777)","species","ACCEPTED","EXACT","Procapra gutturosa",98,"Animalia","Chordata","Artiodactyla","Bovidae","Procapra","Procapra gutturosa",1,44,359,731,9614,2441146,2441147,FALSE,"Mammalia",NA,NA
2441148,"Procapra przewalskii (Büchner, 1891)","species","ACCEPTED","EXACT","Procapra przewalskii",98,"Animalia","Chordata","Artiodactyla","Bovidae","Procapra","Procapra przewalskii",1,44,359,731,9614,2441146,2441148,FALSE,"Mammalia",NA,NA
5219598,"Procavia capensis (Pallas, 1766)","species","ACCEPTED","EXACT","Procavia capensis",98,"Animalia","Chordata","Hyracoidea","Procaviidae","Procavia","Procavia capensis",1,44,359,784,9378,2437053,5219598,FALSE,"Mammalia",NA,NA
2486403,"Procnias tricarunculatus (J.Verreaux & E.Verreaux, 1853)","species","ACCEPTED","EXACT","Procnias tricarunculatus",98,"Animalia","Chordata","Passeriformes","Cotingidae","Procnias","Procnias tricarunculatus",1,44,212,729,5236,2486399,2486403,FALSE,"Aves",NA,NA
2436597,"Procolobus verus (van Beneden, 1838)","species","ACCEPTED","EXACT","Procolobus verus",98,"Animalia","Chordata","Primates","Cercopithecidae","Procolobus","Procolobus verus",1,44,359,798,9622,2436596,2436597,FALSE,"Mammalia",NA,NA
9518324,"Procyon cancrivorus G","species","ACCEPTED","EXACT","Procyon cancrivorus",98,"Animalia","Chordata","Carnivora","Procyonidae","Procyon","Procyon cancrivorus",1,44,359,732,5311,2433592,9518324,FALSE,"Mammalia",NA,NA
5218786,"Procyon lotor (Linnaeus, 1758)","species","ACCEPTED","EXACT","Procyon lotor",98,"Animalia","Chordata","Carnivora","Procyonidae","Procyon","Procyon lotor",1,44,359,732,5311,2433592,5218786,FALSE,"Mammalia",NA,NA
5219401,"Profelis aurata (Temminck, 1827)","species","ACCEPTED","EXACT","Profelis aurata",98,"Animalia","Chordata","Carnivora","Felidae","Profelis","Profelis aurata",1,44,359,732,9703,5219400,5219401,FALSE,"Mammalia",NA,NA
2489135,"Progne dominicensis (Gmelin, 1789)","species","ACCEPTED","EXACT","Progne dominicensis",98,"Animalia","Chordata","Passeriformes","Hirundinidae","Progne","Progne dominicensis",1,44,212,729,5248,2489127,2489135,FALSE,"Aves",NA,NA
2489129,"Progne subis (Linnaeus, 1758)","species","ACCEPTED","EXACT","Progne subis",98,"Animalia","Chordata","Passeriformes","Hirundinidae","Progne","Progne subis",1,44,212,729,5248,2489127,2489129,FALSE,"Aves",NA,NA
4266938,"Prolemur simus (Gray, 1870)","species","ACCEPTED","EXACT","Prolemur simus",98,"Animalia","Chordata","Primates","Lemuridae","Prolemur","Prolemur simus",1,44,359,798,5485,4266937,4266938,FALSE,"Mammalia",NA,NA
2436927,"Pronolagus rupestris (A.Smith, 1834)","species","ACCEPTED","EXACT","Pronolagus rupestris",98,"Animalia","Chordata","Lagomorpha","Leporidae","Pronolagus","Pronolagus rupestris",1,44,359,785,9379,2436923,2436927,FALSE,"Mammalia",NA,NA
5786030,"Propithecus candidus Grandidier, 1871","species","ACCEPTED","EXACT","Propithecus candidus",98,"Animalia","Chordata","Primates","Indriidae","Propithecus","Propithecus candidus",1,44,359,798,4827490,2436427,5786030,FALSE,"Mammalia",NA,NA
5707433,"Propithecus coquereli (Grandidier, 1867)","species","ACCEPTED","EXACT","Propithecus coquereli",98,"Animalia","Chordata","Primates","Indriidae","Propithecus","Propithecus coquereli",1,44,359,798,4827490,2436427,5707433,FALSE,"Mammalia",NA,NA
5219529,"Propithecus diadema Bennett, 1832","species","ACCEPTED","EXACT","Propithecus diadema",98,"Animalia","Chordata","Primates","Indriidae","Propithecus","Propithecus diadema",1,44,359,798,4827490,2436427,5219529,FALSE,"Mammalia",NA,NA
5707429,"Propithecus edwardsi Grandidier, 1871","species","ACCEPTED","EXACT","Propithecus edwardsi",98,"Animalia","Chordata","Primates","Indriidae","Propithecus","Propithecus edwardsi",1,44,359,798,4827490,2436427,5707429,FALSE,"Mammalia",NA,NA
5707425,"Propithecus perrieri Lavauden, 1931","species","ACCEPTED","EXACT","Propithecus perrieri",98,"Animalia","Chordata","Primates","Indriidae","Propithecus","Propithecus perrieri",1,44,359,798,4827490,2436427,5707425,FALSE,"Mammalia",NA,NA
5219528,"Propithecus tattersalli Simons, 1988","species","ACCEPTED","EXACT","Propithecus tattersalli",98,"Animalia","Chordata","Primates","Indriidae","Propithecus","Propithecus tattersalli",1,44,359,798,4827490,2436427,5219528,FALSE,"Mammalia",NA,NA
5219530,"Propithecus verreauxi Grandidier, 1867","species","ACCEPTED","EXACT","Propithecus verreauxi",98,"Animalia","Chordata","Primates","Indriidae","Propithecus","Propithecus verreauxi",1,44,359,798,4827490,2436427,5219530,FALSE,"Mammalia",NA,NA
2504359,"Prosthogonimus macrorchis Macy, 1934","species","ACCEPTED","EXACT","Prosthogonimus macrorchis",98,"Animalia","Platyhelminthes","Plagiorchiida","Prosthogonimidae","Prosthogonimus","Prosthogonimus macrorchis",1,108,345,434,3187,2504357,2504359,FALSE,"Trematoda",NA,NA
2433502,"Proteles cristata (Sparrman, 1783)","species","ACCEPTED","EXACT","Proteles cristata",98,"Animalia","Chordata","Carnivora","Hyaenidae","Proteles","Proteles cristata",1,44,359,732,5306,2433501,2433502,FALSE,"Mammalia",NA,NA
7012521,"Proteocephalus pinguis La Rue, 1911","species","ACCEPTED","EXACT","Proteocephalus pinguis",98,"Animalia","Platyhelminthes","Onchoproteocephalidea","Proteocephalidae","Proteocephalus","Proteocephalus pinguis",1,108,144,9311440,3268419,4345149,7012521,FALSE,"Cestoda",NA,NA
2432042,"Proteus anguinus Laurenti, 1768","species","ACCEPTED","EXACT","Proteus anguinus",98,"Animalia","Chordata","Caudata","Proteidae","Proteus","Proteus anguinus",1,44,131,953,6749,2432041,2432042,FALSE,"Amphibia",NA,NA
2489871,"Protonotaria citrea (Boddaert, 1783)","species","ACCEPTED","EXACT","Protonotaria citrea",98,"Animalia","Chordata","Passeriformes","Parulidae","Protonotaria","Protonotaria citrea",1,44,212,729,5263,2489870,2489871,FALSE,"Aves",NA,NA
4262387,"Przewalskium albirostris (Przewalski, 1883)","species","SYNONYM","EXACT","Przewalskium albirostris",98,"Animalia","Chordata","Artiodactyla","Cervidae","Przewalskium","Przewalskium albirostre",1,44,359,731,5298,4262386,7447820,TRUE,"Mammalia",7447820,NA
2494988,"Psaltriparus minimus (J.K.Townsend, 1837)","species","ACCEPTED","EXACT","Psaltriparus minimus",98,"Animalia","Chordata","Passeriformes","Aegithalidae","Psaltriparus","Psaltriparus minimus",1,44,212,729,2878,2494987,2494988,FALSE,"Aves",NA,NA
2441754,"Psammobates pardalis Le Et Al., 2006","species","SYNONYM","EXACT","Psammobates pardalis",98,"Animalia","Chordata","Testudines","Testudinidae","Stigmochelys","Stigmochelys pardalis",1,44,358,793,9618,2441546,2441757,TRUE,"Reptilia",2441757,NA
5219747,"Psammomys obesus Cretzschmar, 1828","species","ACCEPTED","EXACT","Psammomys obesus",98,"Animalia","Chordata","Rodentia","Muridae","Psammomys","Psammomys obesus",1,44,359,1459,5510,2437848,5219747,FALSE,"Mammalia",NA,NA
2484246,"Psarocolius montezuma (Lesson, 1830)","species","ACCEPTED","EXACT","Psarocolius montezuma",98,"Animalia","Chordata","Passeriformes","Icteridae","Psarocolius","Psarocolius montezuma",1,44,212,729,6176,2484215,2484246,FALSE,"Aves",NA,NA
2428144,"Pseudacris brachyphona (Cope, 1889)","species","ACCEPTED","EXACT","Pseudacris brachyphona",98,"Animalia","Chordata","Anura","Hylidae","Pseudacris","Pseudacris brachyphona",1,44,131,952,6735,2428124,2428144,FALSE,"Amphibia",NA,NA
2428182,"Pseudacris crucifer (Wied-Neuwied, 1838)","species","ACCEPTED","EXACT","Pseudacris crucifer",98,"Animalia","Chordata","Anura","Hylidae","Pseudacris","Pseudacris crucifer",1,44,131,952,6735,2428124,2428182,FALSE,"Amphibia",NA,NA
2428132,"Pseudacris regilla (Baird & Girard, 1852)","species","ACCEPTED","EXACT","Pseudacris regilla",98,"Animalia","Chordata","Anura","Hylidae","Pseudacris","Pseudacris regilla",1,44,131,952,6735,2428124,2428132,FALSE,"Amphibia",NA,NA
2428160,"Pseudacris streckeri Wright & Wright, 1933","species","ACCEPTED","EXACT","Pseudacris streckeri",98,"Animalia","Chordata","Anura","Hylidae","Pseudacris","Pseudacris streckeri",1,44,131,952,6735,2428124,2428160,FALSE,"Amphibia",NA,NA
2428141,"Pseudacris triseriata (Wied-Neuwied, 1838)","species","ACCEPTED","EXACT","Pseudacris triseriata",98,"Animalia","Chordata","Anura","Hylidae","Pseudacris","Pseudacris triseriata",1,44,131,952,6735,2428124,2428141,FALSE,"Amphibia",NA,NA
8898408,"Pseudemys concinna (Le Conte, 1830)","species","ACCEPTED","EXACT","Pseudemys concinna",98,"Animalia","Chordata","Testudines","Emydidae","Pseudemys","Pseudemys concinna",1,44,358,793,5465,2443162,8898408,FALSE,"Reptilia",NA,NA
9601519,"Pseudemys rubriventris (Le Conte, 1830)","species","ACCEPTED","EXACT","Pseudemys rubriventris",97,"Animalia","Chordata","Testudines","Emydidae","Pseudemys","Pseudemys rubriventris",1,44,358,793,5465,2443162,9601519,FALSE,"Reptilia",NA,NA
2484500,"Pseudocalyptomena graueri Rothschild, 1909","species","ACCEPTED","EXACT","Pseudocalyptomena graueri",98,"Animalia","Chordata","Passeriformes","Eurylaimidae","Pseudocalyptomena","Pseudocalyptomena graueri",1,44,212,729,5707,2484499,2484500,FALSE,"Aves",NA,NA
2420711,"Pseudocarcharias kamoharai (Matsubara, 1936)","species","ACCEPTED","EXACT","Pseudocarcharias kamoharai",98,"Animalia","Chordata","Lamniformes","Pseudocarchariidae","Pseudocarcharias","Pseudocarcharias kamoharai",1,44,121,885,5885,2420710,2420711,FALSE,"Elasmobranchii",NA,NA
2440062,"Pseudocheirus peregrinus (Boddaert, 1785)","species","ACCEPTED","EXACT","Pseudocheirus peregrinus",98,"Animalia","Chordata","Diprotodontia","Pseudocheiridae","Pseudocheirus","Pseudocheirus peregrinus",1,44,359,1452,9374,2440061,2440062,FALSE,"Mammalia",NA,NA
2440076,"Pseudochirops archeri (Collett, 1884)","species","ACCEPTED","EXACT","Pseudochirops archeri",98,"Animalia","Chordata","Diprotodontia","Pseudocheiridae","Pseudochirops","Pseudochirops archeri",1,44,359,1452,9374,2440071,2440076,FALSE,"Mammalia",NA,NA
2440096,"Pseudochirulus cinereus Tate, 1945","species","ACCEPTED","EXACT","Pseudochirulus cinereus",98,"Animalia","Chordata","Diprotodontia","Pseudocheiridae","Pseudochirulus","Pseudochirulus cinereus",1,44,359,1452,9374,2440083,2440096,FALSE,"Mammalia",NA,NA
2440099,"Pseudochirulus herbertensis (Collett, 1884)","species","ACCEPTED","EXACT","Pseudochirulus herbertensis",98,"Animalia","Chordata","Diprotodontia","Pseudocheiridae","Pseudochirulus","Pseudochirulus herbertensis",1,44,359,1452,9374,2440083,2440099,FALSE,"Mammalia",NA,NA
2440084,"Pseudochirulus mayeri (Rothschild & Dollman, 1932)","species","ACCEPTED","EXACT","Pseudochirulus mayeri",98,"Animalia","Chordata","Diprotodontia","Pseudocheiridae","Pseudochirulus","Pseudochirulus mayeri",1,44,359,1452,9374,2440083,2440084,FALSE,"Mammalia",NA,NA
2441008,"Pseudois nayaur (Hodgson, 1833)","species","ACCEPTED","EXACT","Pseudois nayaur",98,"Animalia","Chordata","Artiodactyla","Bovidae","Pseudois","Pseudois nayaur",1,44,359,731,9614,2441006,2441008,FALSE,"Mammalia",NA,NA
5219788,"Pseudomys higginsi (Trouessart, 1897)","species","ACCEPTED","EXACT","Pseudomys higginsi",98,"Animalia","Chordata","Rodentia","Muridae","Pseudomys","Pseudomys higginsi",1,44,359,1459,5510,2438300,5219788,FALSE,"Mammalia",NA,NA
5219790,"Pseudomys novaehollandiae (Waterhouse, 1843)","species","ACCEPTED","EXACT","Pseudomys novaehollandiae",98,"Animalia","Chordata","Rodentia","Muridae","Pseudomys","Pseudomys novaehollandiae",1,44,359,1459,5510,2438300,5219790,FALSE,"Mammalia",NA,NA
2263927,"Pseudopterogorgia elisabethae Bayer, 1961","species","SYNONYM","EXACT","Pseudopterogorgia elisabethae",98,"Animalia","Cnidaria","Alcyonacea","Gorgoniidae","Antillogorgia","Antillogorgia elisabethae",1,43,206,1437,8198,4339780,8230827,TRUE,"Anthozoa",8230827,NA
2440440,"Pseudorca crassidens (Owen, 1846)","species","ACCEPTED","EXACT","Pseudorca crassidens",98,"Animalia","Chordata","Cetacea","Delphinidae","Pseudorca","Pseudorca crassidens",1,44,359,733,5314,2440439,2440440,FALSE,"Mammalia",NA,NA
4262655,"Pseudoryx nghetinhensis Dung, Giao, Chinh, Tuoc, Arctander & MacKinnon, 1993","species","ACCEPTED","EXACT","Pseudoryx nghetinhensis",98,"Animalia","Chordata","Artiodactyla","Bovidae","Pseudoryx","Pseudoryx nghetinhensis",1,44,359,731,9614,4262654,4262655,FALSE,"Mammalia",NA,NA
2431466,"Pseudotriton montanus Baird, 1850","species","ACCEPTED","EXACT","Pseudotriton montanus",98,"Animalia","Chordata","Caudata","Plethodontidae","Pseudotriton","Pseudotriton montanus",1,44,131,953,6748,2431458,2431466,FALSE,"Amphibia",NA,NA
2431459,"Pseudotriton ruber (Sonnini de Manoncourt & Latreille, 1801)","species","ACCEPTED","EXACT","Pseudotriton ruber",98,"Animalia","Chordata","Caudata","Plethodontidae","Pseudotriton","Pseudotriton ruber",1,44,131,953,6748,2431458,2431459,FALSE,"Amphibia",NA,NA
2480181,"Psittacus erithacus Linnaeus, 1758","species","ACCEPTED","EXACT","Psittacus erithacus",98,"Animalia","Chordata","Psittaciformes","Psittacidae","Psittacus","Psittacus erithacus",1,44,212,1445,9340,2480180,2480181,FALSE,"Aves",NA,NA
2270805,"Pteraster tesselatus Ives, 1888","species","ACCEPTED","EXACT","Pteraster tesselatus",98,"Animalia","Echinodermata","Velatida","Pterasteridae","Pteraster","Pteraster tesselatus",1,50,214,867,5777,2270728,2270805,FALSE,"Asteroidea",NA,NA
