"accepted_gbif_id","order","family","status","scientific","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto","diet_source","diet_certainty","bodymass_value","bodymass_source","bodymass_speclevel","msw3_id","mswfamilylatin","forstrat_value","forstrat_certainty","forstrat_comment","activity_nocturnal","activity_crepuscular","activity_diurnal","activity_source","activity_certainty","specid","passnonpass","iocorder","blfamilylatin","blfamilyenglish","blfamsequid","taxo","english","diet_5cat","diet_enteredby","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist","forstrat_source","forstrat_speclevel","forstrat_enteredby","nocturnal","bodymass_comment","record_comment"
5218704,"Chiroptera","Pteropodidae","ACCEPTED","Acerodon celebensis",0,0,0,0,0,0,100,0,0,0,"Ref_1","ABC",390,"Ref_117","1",3667,"Pteropodidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218706,"Chiroptera","Pteropodidae","ACCEPTED","Acerodon humilis",0,0,0,0,0,0,100,0,0,0,"Ref_1","ABC",462.47,"Ref_178","2",3668,"Pteropodidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218703,"Chiroptera","Pteropodidae","ACCEPTED","Acerodon jubatus",0,0,0,0,0,0,100,0,0,0,"Ref_1","ABC",1075,"Ref_117","1",3669,"Pteropodidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218707,"Chiroptera","Pteropodidae","ACCEPTED","Acerodon leucotis",0,0,0,0,0,0,100,0,0,0,"Ref_2","D1",462.47,"Ref_178","2",3670,"Pteropodidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218702,"Chiroptera","Pteropodidae","ACCEPTED","Acerodon mackloti",0,0,0,0,0,0,100,0,0,0,"Ref_1","ABC",470.33,"Ref_117","1",3671,"Pteropodidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435270,"Carnivora","Felidae","ACCEPTED","Acinonyx jubatus",0,100,0,0,0,0,0,0,0,0,"Ref_1","ABC",46700,"Ref_117","1",4791,"Felidae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264831,"Rodentia","Muridae","ACCEPTED","Acomys airensis",10,0,0,0,30,0,0,0,10,50,"Ref_2","D1",28.81,"Ref_2","Ref_3",2048,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9800308,"Rodentia","Muridae","ACCEPTED","Acomys cahirinus",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",52.45,"Ref_117","1",2063,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264829,"Rodentia","Muridae","ACCEPTED","Acomys chudeaui",10,0,0,0,30,0,0,0,10,50,"Ref_2","D1",28.81,"Ref_2","Ref_3",2062,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438254,"Rodentia","Muridae","ACCEPTED","Acomys cilicicus",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",28.61,"Ref_178","2",2061,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264827,"Rodentia","Muridae","ACCEPTED","Acomys cineraceus",10,0,0,0,30,0,0,0,10,50,"Ref_2","D1",30.59,"Ref_178","2",2060,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264830,"Rodentia","Muridae","ACCEPTED","Acomys dimidiatus",10,0,0,0,30,0,0,0,10,50,"Ref_2","D1",28.81,"Ref_2","Ref_3",2059,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438263,"Rodentia","Muridae","ACCEPTED","Acomys ignitus",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",24,"Ref_117","1",2058,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264828,"Rodentia","Muridae","ACCEPTED","Acomys johannis",10,0,0,0,30,0,0,0,10,50,"Ref_2","D1",28.81,"Ref_2","Ref_3",2057,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438255,"Rodentia","Muridae","ACCEPTED","Acomys kempi",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",22,"Ref_117","1",2055,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438260,"Rodentia","Muridae","ACCEPTED","Acomys louisae",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",20.2,"Ref_117","1",2064,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438264,"Rodentia","Muridae","ACCEPTED","Acomys minous",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",62.5,"Ref_117","1",2047,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438256,"Rodentia","Muridae","ACCEPTED","Acomys mullah",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",28.74,"Ref_178","2",2056,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438261,"Rodentia","Muridae","ACCEPTED","Acomys nesiotes",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",28.67,"Ref_178","2",2049,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438265,"Rodentia","Muridae","ACCEPTED","Acomys percivali",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",22,"Ref_117","1",2050,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438257,"Rodentia","Muridae","ACCEPTED","Acomys russatus",20,0,0,0,40,0,0,0,10,30,"Ref_1","ABC",49.75,"Ref_117","1",2053,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264826,"Rodentia","Muridae","ACCEPTED","Acomys seurati",10,0,0,0,30,0,0,0,10,50,"Ref_2","D1",28.81,"Ref_2","Ref_3",2054,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438266,"Rodentia","Muridae","ACCEPTED","Acomys spinosissimus",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",26.5,"Ref_117","1",2051,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438258,"Rodentia","Muridae","ACCEPTED","Acomys subspinosus",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",21,"Ref_117","1",2065,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438262,"Rodentia","Muridae","ACCEPTED","Acomys wilsoni",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC",18.5,"Ref_117","1",2052,"Muridae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439653,"Rodentia","Octodontidae","ACCEPTED","Aconaemys fuscus",0,0,0,0,0,0,40,0,0,60,"Ref_1","ABC",133.5,"Ref_117","1",3075,"Octodontidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265002,"Rodentia","Octodontidae","ACCEPTED","Aconaemys porteri",0,0,0,0,0,0,40,0,0,60,"Ref_2","D1",113.5,"Ref_2","Ref_3",3076,"Octodontidae","G","A",NA,1,1,1,"Ref_2","D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439654,"Rodentia","Octodontidae","ACCEPTED","Aconaemys sagei",0,0,0,0,0,0,40,0,0,60,"Ref_1","ABC",96.5,"Ref_117","1",3074,"Octodontidae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219960,"Diprotodontia","Acrobatidae","ACCEPTED","Acrobates pygmaeus",80,0,0,0,0,0,0,10,0,10,"Ref_1","ABC",12,"Ref_117","1",259,"Acrobatidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441101,"Artiodactyla","Bovidae","ACCEPTED","Addax nasomaculatus",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",70000.32,"Ref_117","1",5258,"Bovidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438733,"Rodentia","Cricetidae","ACCEPTED","Aepeomys lugens",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2",37,"Ref_117","1",1668,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265150,"Rodentia","Cricetidae","ACCEPTED","Aepeomys reigi",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2",37,"Ref_2","Ref_3",1669,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441144,"Artiodactyla","Bovidae","ACCEPTED","Aepyceros melampus",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",52500.08,"Ref_117","1",5194,"Bovidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2482104,"Galliformes","Megapodiidae","ACCEPTED","Aepypodius arfakianus",10,0,0,0,0,0,50,0,40,0,"Ref_2","A",1463.8,"Dunning08","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,"Nonpasseriformes","Galliformes","Megapodiidae","Megapodes",7,"BL3","Wattled Brush-turkey","Omnivore","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,NA,NA
2482103,"Galliformes","Megapodiidae","ACCEPTED","Aepypodius bruijnii",10,0,0,0,0,0,50,0,40,0,"Ref_2","D1",192,"GenAvg","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,"Nonpasseriformes","Galliformes","Megapodiidae","Megapodes",7,"BL3","Bruijn's Brush-turkey","Omnivore","Jennifer",0,0,100,0,0,0,0,0,"Genus",0,"Walter",0,NA,NA
2440030,"Diprotodontia","Potoroidae","ACCEPTED","Aepyprymnus rufescens",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",3250,"Ref_117","1",327,"Potoroidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437548,"Rodentia","Sciuridae","ACCEPTED","Aeretes melanopterus",10,0,0,0,0,0,20,0,50,20,"Ref_3","D2",753.23,"Ref_178","2",888,"Sciuridae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437384,"Rodentia","Sciuridae","ACCEPTED","Aeromys tephromelas",10,0,0,0,0,0,30,0,30,30,"Ref_1","ABC",1075,"Ref_117","1",890,"Sciuridae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437383,"Rodentia","Sciuridae","ACCEPTED","Aeromys thomasi",10,0,0,0,0,0,30,0,30,30,"Ref_1","ABC",1435,"Ref_117","1",889,"Sciuridae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265673,"Chiroptera","Pteropodidae","ACCEPTED","Aethalops aequalis",0,0,0,0,0,0,50,50,0,0,"Ref_2","D1",15,"Ref_2","Ref_3",3672,"Pteropodidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432974,"Chiroptera","Pteropodidae","ACCEPTED","Aethalops alecto",0,0,0,0,0,0,70,30,0,0,"Ref_1","ABC",15,"Ref_117","1",3673,"Pteropodidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438170,"Rodentia","Muridae","ACCEPTED","Aethomys bocagei",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC",79.89,"Ref_178","2",2225,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438176,"Rodentia","Muridae","ACCEPTED","Aethomys chrysophilus",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC",74.85,"Ref_117","1",2224,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438169,"Rodentia","Muridae","ACCEPTED","Aethomys hindei",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC",103.5,"Ref_117","1",2223,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264924,"Rodentia","Muridae","ACCEPTED","Aethomys ineptus",0,0,0,0,0,0,20,0,20,60,"Ref_2","D1",133.16,"Ref_58","1",2222,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438175,"Rodentia","Muridae","ACCEPTED","Aethomys kaiseri",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC",90,"Ref_117","1",2221,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438168,"Rodentia","Muridae","ACCEPTED","Aethomys nyikae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC",77.01,"Ref_117","1",2220,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438171,"Rodentia","Muridae","ACCEPTED","Aethomys silindensis",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC",82.76,"Ref_178","2",2218,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438167,"Rodentia","Muridae","ACCEPTED","Aethomys stannarius",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC",82.9,"Ref_178","2",2219,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438174,"Rodentia","Muridae","ACCEPTED","Aethomys thomasi",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC",84.69,"Ref_178","2",2226,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433399,"Carnivora","Ursidae","ACCEPTED","Ailuropoda melanoleuca",0,10,0,0,0,0,0,0,0,90,"Ref_1","ABC",108400,"Ref_117","1",5026,"Ursidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219995,"Diprotodontia","Phalangeridae","ACCEPTED","Ailurops melanotis",0,0,0,0,0,0,0,0,0,100,"Ref_2","D1",10000,"Ref_2","Ref_3",203,"Phalangeridae","Ar","A",NA,0,0,1,"Ref_2","D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219990,"Diprotodontia","Phalangeridae","ACCEPTED","Ailurops ursinus",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",10000,"Ref_117","1",204,"Phalangeridae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219446,"Carnivora","Ailuridae","ACCEPTED","Ailurus fulgens",10,10,0,0,0,0,10,0,10,60,"Ref_1","ABC",4900,"Ref_117","1",5077,"Ailuridae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437892,"Rodentia","Cricetidae","ACCEPTED","Akodon aerosus",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",60,"Ref_117","1",1670,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438019,"Rodentia","Cricetidae","SYNONYM","Akodon affinis",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",24.9,"Ref_117","1",1706,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437895,"Rodentia","Cricetidae","ACCEPTED","Akodon albiventer",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",21.8,"Ref_117","1",1692,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7780166,"Rodentia","Cricetidae","SYNONYM","Akodon aliquantulus",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1",31.32,"Ref_2","Ref_3",1691,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437878,"Rodentia","Cricetidae","ACCEPTED","Akodon azarae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",25,"Ref_117","1",1690,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8197857,"Rodentia","Cricetidae","SYNONYM","Akodon bogotensis",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",13,"Ref_117","1",1671,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437897,"Rodentia","Cricetidae","ACCEPTED","Akodon boliviensis",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",27.5,"Ref_117","1",1689,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437880,"Rodentia","Cricetidae","ACCEPTED","Akodon budini",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",26.9,"Ref_117","1",1707,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437913,"Rodentia","Cricetidae","ACCEPTED","Akodon cursor",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",39.85,"Ref_117","1",1687,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437899,"Rodentia","Cricetidae","ACCEPTED","Akodon dayi",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",32.5,"Ref_117","1",1686,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437882,"Rodentia","Cricetidae","ACCEPTED","Akodon dolores",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",50.5,"Ref_117","1",1685,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437915,"Rodentia","Cricetidae","ACCEPTED","Akodon fumeus",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",22.7,"Ref_117","1",1684,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437886,"Rodentia","Cricetidae","ACCEPTED","Akodon iniscatus",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",28.7,"Ref_117","1",1672,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437918,"Rodentia","Cricetidae","ACCEPTED","Akodon juninensis",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",39,"Ref_117","1",1682,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437888,"Rodentia","Cricetidae","ACCEPTED","Akodon kofordi",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",29.5,"Ref_117","1",1693,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7684285,"Rodentia","Cricetidae","SYNONYM","Akodon latebricola",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",39,"Ref_117","1",1709,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437919,"Rodentia","Cricetidae","SYNONYM","Akodon leucolimnaeus",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1",31.32,"Ref_2","Ref_3",1680,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437890,"Rodentia","Cricetidae","ACCEPTED","Akodon lindberghi",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",26.4,"Ref_117","1",1679,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265087,"Rodentia","Cricetidae","ACCEPTED","Akodon lutescens",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC",20.69,"Ref_58","1",1688,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
