"accepted_gbif_id","species","status","order","family","carnivore_vertebrate","carnivore_invertebrate","herbivore_plantseed","herbivore_fruitnect","omnivore","diet_invertebrate","diet_vertebrate_endo","diet_vertebrate_ecto","diet_vertebrate_fish","diet_vertebrate_unk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_plant","diet_source","diet_certainty","bodymass_kg","bodymass_source","bodymass_speclevel","msw3_id","mswfamilylatin","forstrat_value","forstrat_certainty","forstrat_comment","activity_nocturnal","activity_crepuscular","activity_diurnal","activity_source","activity_certainty","specid","passnonpass","iocorder","blfamilylatin","blfamilyenglish","blfamsequid","taxo","english","diet_enteredby","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist","forstrat_source","forstrat_speclevel","forstrat_enteredby","bodymass_comment","record_comment"
5218461,"pipistrellus_aero","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0062,"Ref_178","2",4469,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261838,"pipistrellus_angulatus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.00335,"Ref_58","1",4459,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218475,"pipistrellus_ceylonicus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00839,"Ref_117","1",4468,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707170,"pipistrellus_collinus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.00675,"Ref_58","1",4473,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218458,"pipistrellus_coromandra","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0046,"Ref_117","1",4467,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707152,"pipistrellus_deserti","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0062,"Ref_178","2",4466,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218462,"pipistrellus_endoi","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0056,"Ref_178","2",4465,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261836,"pipistrellus_hesperidus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.00528,"Ref_2","Ref_3",4464,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8397398,"pipistrellus_hesperus","SYNONYM","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0037,"Ref_117","1",4463,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218496,"pipistrellus_inexspectatus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0062,"Ref_178","2",4462,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218488,"pipistrellus_javanicus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00529,"Ref_117","1",4458,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218464,"pipistrellus_kuhlii","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00593,"Ref_117","1",4454,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218476,"pipistrellus_maderensis","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0062,"Ref_178","2",4452,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218459,"pipistrellus_minahassae","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00745,"Ref_178","2",4455,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218485,"pipistrellus_nanulus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0025,"Ref_117","1",4451,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218471,"pipistrellus_nathusii","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00731,"Ref_117","1",4450,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707166,"pipistrellus_papuanus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.00528,"Ref_2","Ref_3",4456,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218504,"pipistrellus_paterculus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0056,"Ref_178","2",4461,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218480,"pipistrellus_permixtus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00636,"Ref_178","2",4457,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218465,"pipistrellus_pipistrellus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00569,"Ref_117","1",4453,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707150,"pipistrellus_pygmaeus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.00528,"Ref_2","Ref_3",4460,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261833,"pipistrellus_rueppellii","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00707,"Ref_58","1",4475,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218491,"pipistrellus_rusticus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00455,"Ref_117","1",4472,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218460,"pipistrellus_stenopterus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0152,"Ref_117","1",4476,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218501,"pipistrellus_sturdeei","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00528,"Ref_2","Ref_3",4474,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7665644,"pipistrellus_subflavus","SYNONYM","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00576,"Ref_117","1",4480,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218486,"pipistrellus_tenuis","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0047,"Ref_117","1",4479,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707134,"pipistrellus_wattsi","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.00528,"Ref_2","Ref_3",4478,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707129,"pipistrellus_westralis","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.003,"Ref_130","1",4477,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7530815,"pithecheir_melanurus","ACCEPTED","Rodentia","Muridae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",0.108,"Ref_117","1",2585,"Muridae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219810,"pithecheir_parvus","ACCEPTED","Rodentia","Muridae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",0.106,"Ref_117","1",2584,"Muridae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264861,"pithecheirops_otion","ACCEPTED","Rodentia","Muridae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,1,"Ref_3","D2",0.07133,"Ref_2","Ref_3",2586,"Muridae","Ar","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436371,"pithecia_aequatorialis","ACCEPTED","Primates","Pitheciidae",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,1,"Ref_1","ABC",2.24999,"Ref_117","1",683,"Pitheciidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436374,"pithecia_albicans","ACCEPTED","Primates","Pitheciidae",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,1,"Ref_1","ABC",2.80001,"Ref_117","1",682,"Pitheciidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436372,"pithecia_irrorata","ACCEPTED","Primates","Pitheciidae",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,1,"Ref_1","ABC",2.24099,"Ref_117","1",681,"Pitheciidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219566,"pithecia_monachus","SYNONYM","Primates","Cercopithecidae",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,1,"Ref_1","ABC",1.53752,"Ref_117","1",684,"Pitheciidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436373,"pithecia_pithecia","ACCEPTED","Primates","Pitheciidae",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,1,"Ref_1","ABC",1.3755,"Ref_117","1",680,"Pitheciidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437638,"plagiodontia_aedium","ACCEPTED","Rodentia","Capromyidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,"Ref_1","ABC",1.267,"Ref_117","1",3116,"Capromyidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437639,"plagiodontia_araeum","ACCEPTED","Rodentia","Capromyidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,"Ref_2","D1",1.267,"Ref_2","Ref_3",3114,"Capromyidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437640,"plagiodontia_ipnaeum","ACCEPTED","Rodentia","Capromyidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,"Ref_2","D1",1.267,"Ref_2","Ref_3",3115,"Capromyidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435457,"planigale_gilesi","ACCEPTED","Dasyuromorphia","Dasyuridae",NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,"Ref_1","ABC",0.0092,"Ref_117","1",168,"Dasyuridae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435461,"planigale_ingrami","ACCEPTED","Dasyuromorphia","Dasyuridae",NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,"Ref_1","ABC",0.00425,"Ref_117","1",171,"Dasyuridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435458,"planigale_maculata","ACCEPTED","Dasyuromorphia","Dasyuridae",NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,"Ref_1","ABC",0.011,"Ref_117","1",172,"Dasyuridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435456,"planigale_novaeguineae","ACCEPTED","Dasyuromorphia","Dasyuridae",NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,"Ref_1","ABC",0.0149,"Ref_117","1",170,"Dasyuridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435465,"planigale_tenuirostris","ACCEPTED","Dasyuromorphia","Dasyuridae",NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,"Ref_1","ABC",0.00605,"Ref_117","1",169,"Dasyuridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438590,"platacanthomys_lasiurus","ACCEPTED","Rodentia","Platacanthomyidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,1,"Ref_1","ABC",0.075,"Ref_117","1",2777,"Platacanthomyidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433257,"platalina_genovensium","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,"Ref_1","ABC",0.01625,"Ref_170","1",4170,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440764,"platanista_gangetica","ACCEPTED","Cetacea","Platanistidae",NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,"Ref_88","ABC",115,"Ref_117","1",5414,"Platanistidae","M","A","Freshwater",1,1,1,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440768,"platanista_minor","ACCEPTED","Cetacea","Platanistidae",NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,"Ref_77","ABC",83.91459,"Ref_117","1",5415,"Platanistidae","M","A","Freshwater",1,1,1,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261921,"platymops_setiger","ACCEPTED","Chiroptera","Molossidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.013,"Ref_118","1",4336,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218767,"platyrrhinus_aurarius","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.03415,"Ref_117","1",4100,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218766,"platyrrhinus_brachycephalus","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.0141,"Ref_117","1",4099,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218763,"platyrrhinus_chocoensis","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.022,"Ref_178","2",4098,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218770,"platyrrhinus_dorsalis","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.026,"Ref_117","1",4094,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218762,"platyrrhinus_helleri","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.0135,"Ref_117","1",4096,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218769,"platyrrhinus_infuscus","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.0502,"Ref_117","1",4097,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218765,"platyrrhinus_lineatus","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.02436,"Ref_117","1",4101,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218771,"platyrrhinus_recifinus","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.022,"Ref_178","2",4093,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218768,"platyrrhinus_umbratus","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.0245,"Ref_117","1",4095,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218764,"platyrrhinus_vittatus","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.0414,"Ref_117","1",4102,"Phyllostomidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707180,"plecotus_alpinus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.00756,"Ref_2","Ref_3",4507,"Vespertilionidae","S","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218507,"plecotus_auritus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00783,"Ref_117","1",4503,"Vespertilionidae","S","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5739437,"plecotus_austriacus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0073,"Ref_117","1",4501,"Vespertilionidae","S","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707194,"plecotus_balensis","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.00756,"Ref_2","Ref_3",4502,"Vespertilionidae","S","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5739445,"plecotus_kolombatovici","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.00756,"Ref_2","Ref_3",4504,"Vespertilionidae","S","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5739436,"plecotus_sardus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.00756,"Ref_2","Ref_3",4505,"Vespertilionidae","S","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
