"reference_ID","first_author","reference_year","data_source","data_digitizer","data_checker","sample_type","body_part","food_ref","egestion_age","egestion_age_unit","bodymass_mean","bodymass_min","bodymass_max","bodymass_value_error","bodymass_error_type","bodymass_n_samples","bodymass_unit","bodymass_weight_type","age_mean","age_min","age_max","age_value_error","age_error_type","age_n_samples","age_unit","male_prop","sampling_year","sampling_month","sampling_day","sampling_season","sampling_location","sampling_latitude","sampling_longitude","location_in_reference","organism_name_ref","species_latin_name_ref","species_latin_name_gbif","gbif_id","gbif_id2","organism_stage","environment","temperature","food_ID","body_ID","feces_ID","urine_ID","nb_items_per_sample","nb_individuals_per_sample","individual_known","observation_resolution","observation_ID","animal_group_ID","times_series_ID","time_point","time_unit","repetition_ID","component_name","component_mean","component_min","component_max","component_value_error","component_error_type","component_n_samples","component_unit","component_weight_type","component_data_type","component_detail","component_extraction_method","component_measure_method","freezing","autoclaving","drying","oven","drying_time","drying_time_unit","drying_temp","drying_temp_unit","grinding","grinding_fineness","grinding_fineness_unit","comments"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,"souris_decongelee","<8","hour",0.1175,105,130,17.67767,"standard_deviation",2,"kg","ww",6,NA,NA,NA,NA,2,"year",0,2020,3,10,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"vipera_berus","vipera_berus",5960862,5960862,"adult","zoo","25",NA,NA,24,NA,NA,2,0,"population",48,24,NA,NA,NA,NA,"C",33.37,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5960862-800-i1-1"
"1030_999","charberet",2020,299,"preval",NA,"feces",NA,"souris_decongelee","<24","hour",0.4,NA,NA,NA,NA,1,"kg","ww",0.5,NA,NA,NA,NA,1,"year",0,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,25,NA,NA,1,1,"individual",49,25,NA,NA,NA,NA,"N",13.23,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2465380-299-i1-1"
"1030_999","charberet",2020,299,"preval",NA,"feces",NA,"souris_decongelee","<24","hour",0.4,NA,NA,NA,NA,1,"kg","ww",0.5,NA,NA,NA,NA,1,"year",0,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,25,NA,NA,1,1,"individual",50,25,NA,NA,NA,NA,"C",28.43,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2465380-299-i1-1"
"1030_999","charberet",2020,299,"preval",NA,"feces",NA,"souris_decongelee","<24","hour",0.2,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",0,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,26,NA,NA,1,1,"individual",51,26,NA,NA,NA,NA,"N",6.39,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2465380-299-i4-1"
"1030_999","charberet",2020,299,"preval",NA,"feces",NA,"souris_decongelee","<24","hour",0.2,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",0,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,26,NA,NA,1,1,"individual",52,26,NA,NA,NA,NA,"C",29.94,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2465380-299-i4-1"
"1030_999","charberet",2020,299,"preval",NA,"feces",NA,"souris_decongelee","<24","hour",0.15,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",1,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,27,NA,NA,1,1,"individual",53,27,NA,NA,NA,NA,"N",5.75,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2465380-299-i2-1"
"1030_999","charberet",2020,299,"preval",NA,"feces",NA,"souris_decongelee","<24","hour",0.15,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",1,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,27,NA,NA,1,1,"individual",54,27,NA,NA,NA,NA,"C",31.17,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2465380-299-i2-1"
"1030_999","charberet",2020,299,"preval",NA,"feces",NA,"souris_decongelee","<24","hour",0.13,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",0,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,28,NA,NA,1,1,"individual",55,28,NA,NA,NA,NA,"N",11.24,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2465380-299-i3-1"
"1030_999","charberet",2020,299,"preval",NA,"feces",NA,"souris_decongelee","<24","hour",0.13,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",0,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,28,NA,NA,1,1,"individual",56,28,NA,NA,NA,NA,"C",36.66,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2465380-299-i3-1"
"1030_999","charberet",2020,619,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,6,10,NA,"palais_de_la_decouverte",NA,NA,NA,NA,"heloderma_horridum","heloderma_horridum",2460820,2460820,NA,"zoo",NA,NA,NA,29,NA,NA,NA,NA,NA,57,29,NA,NA,NA,NA,"N",10.27,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2460820-619-i1-1"
"1030_999","charberet",2020,619,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,6,10,NA,"palais_de_la_decouverte",NA,NA,NA,NA,"heloderma_horridum","heloderma_horridum",2460820,2460820,NA,"zoo",NA,NA,NA,29,NA,NA,NA,NA,NA,58,29,NA,NA,NA,NA,"C",48.3,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2460820-619-i1-1"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,6,12,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"boa_constrictor","boa_constrictor",2464899,2464899,NA,"zoo",NA,NA,NA,31,NA,NA,NA,NA,NA,59,31,NA,NA,NA,NA,"N",8.05,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2464899-800-i1-1"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,6,12,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"boa_constrictor","boa_constrictor",2464899,2464899,NA,"zoo",NA,NA,NA,31,NA,NA,NA,NA,NA,60,31,NA,NA,NA,NA,"C",32.94,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2464899-800-i1-1"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,6,12,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"speothos_venaticus","speothos_venaticus",2434444,2434444,NA,"zoo",NA,NA,NA,32,NA,NA,NA,NA,NA,61,32,NA,NA,NA,NA,"N",1.31,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2434444-800-i1-1"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,6,12,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"speothos_venaticus","speothos_venaticus",2434444,2434444,NA,"zoo",NA,NA,NA,32,NA,NA,NA,NA,NA,62,32,NA,NA,NA,NA,"C",17.85,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2434444-800-i1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"damaliscus_pygargus","damaliscus_pygargus",2441042,2441042,NA,"zoo","12",NA,NA,33,NA,NA,NA,NA,NA,63,33,NA,NA,NA,NA,"N",1.75,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2441042-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"damaliscus_pygargus","damaliscus_pygargus",2441042,2441042,NA,"zoo","12",NA,NA,33,NA,NA,NA,NA,NA,64,33,NA,NA,NA,NA,"C",44.94,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2441042-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"oryx_dammah","oryx_dammah",5220165,5220165,NA,"zoo","12",NA,NA,34,NA,NA,NA,0,"population",65,34,NA,NA,NA,NA,"N",1.95,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5220165-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"oryx_dammah","oryx_dammah",5220165,5220165,NA,"zoo","12",NA,NA,34,NA,NA,NA,0,"population",66,34,NA,NA,NA,NA,"C",42.27,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5220165-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"oryx_gazella","oryx_gazella",5220166,5220166,NA,"zoo","12",NA,NA,35,NA,NA,1,1,"individual",67,35,NA,NA,NA,NA,"N",2.13,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5220166-103-i1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"oryx_gazella","oryx_gazella",5220166,5220166,NA,"zoo","12",NA,NA,35,NA,NA,1,1,"individual",68,35,NA,NA,NA,NA,"C",46.89,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5220166-103-i1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,"melange_safari_luzerne_foin","<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"kobus_ellipsiprymnus","kobus_ellipsiprymnus",5220160,5220160,NA,"zoo","12",NA,NA,36,NA,NA,2,0,"population",69,36,NA,NA,NA,NA,"N",1.64,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5220160-103-i1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,"melange_safari_luzerne_foin","<24","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"kobus_ellipsiprymnus","kobus_ellipsiprymnus",5220160,5220160,NA,"zoo","12",NA,NA,36,NA,NA,2,0,"population",70,36,NA,NA,NA,NA,"C",42.04,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5220160-103-i1-1"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,6,12,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,NA,"zoo",NA,NA,NA,37,NA,NA,NA,NA,NA,71,37,NA,NA,NA,NA,"N",1.39,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5219426-800-i-55"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,6,12,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,NA,"zoo",NA,NA,NA,37,NA,NA,NA,NA,NA,72,37,NA,NA,NA,NA,"C",42.69,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5219426-800-i-55"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,NA,"zoo",NA,NA,NA,38,NA,NA,NA,NA,NA,73,38,NA,NA,NA,NA,"N",2.33,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5219426-800-i-154"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,NA,"zoo",NA,NA,NA,38,NA,NA,NA,NA,NA,74,38,NA,NA,NA,NA,"C",20.78,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5219426-800-i-154"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,NA,"zoo",NA,NA,NA,39,NA,NA,NA,NA,NA,75,39,NA,NA,NA,NA,"N",2.77,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5219426-800-i-154b"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,NA,"zoo",NA,NA,NA,39,NA,NA,NA,NA,NA,76,39,NA,NA,NA,NA,"C",31.33,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5219426-800-i-154b"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"arctocephalus_australis","arctocephalus_australis",2433480,2433480,NA,"zoo",NA,NA,NA,40,NA,NA,NA,NA,NA,77,40,NA,NA,NA,NA,"N",4.05,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2433480-800-i1-1"
"1030_999","charberet",2020,800,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"arctocephalus_australis","arctocephalus_australis",2433480,2433480,NA,"zoo",NA,NA,NA,40,NA,NA,NA,NA,NA,78,40,NA,NA,NA,NA,"C",22.59,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2433480-800-i1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"taurotragus_oryx","taurotragus_oryx",5220167,5220167,NA,"zoo",NA,NA,NA,41,NA,NA,4,0,"population",79,41,NA,NA,NA,NA,"N",2.33,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5787061-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"taurotragus_oryx","taurotragus_oryx",5220167,5220167,NA,"zoo",NA,NA,NA,41,NA,NA,4,0,"population",80,41,NA,NA,NA,NA,"C",43.09,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5787061-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"kobus_leche","kobus_leche",5220162,5220162,NA,"zoo",NA,NA,NA,42,NA,NA,NA,0,"population",81,42,NA,NA,NA,NA,"N",1.76,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5220162-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"kobus_leche","kobus_leche",5220162,5220162,NA,"zoo",NA,NA,NA,42,NA,NA,NA,0,"population",82,42,NA,NA,NA,NA,"C",43.32,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5220162-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"connochaetes_taurinus","connochaetes_taurinus",2441105,2441105,NA,"zoo",NA,NA,NA,43,NA,NA,2,0,"population",83,43,NA,NA,NA,NA,"N",1.74,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2441105-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"connochaetes_taurinus","connochaetes_taurinus",2441105,2441105,NA,"zoo",NA,NA,NA,43,NA,NA,2,0,"population",84,43,NA,NA,NA,NA,"C",41.36,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2441105-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",900,NA,NA,NA,NA,1,"kg","ww",18,NA,NA,NA,NA,1,"year",0,2021,1,28,NA,"zoo_african_safari",NA,NA,NA,NA,"giraffa_giraffa","giraffa_giraffa",8959277,8959277,"adult","zoo","12",NA,NA,44,NA,NA,1,1,"individual",85,44,NA,NA,NA,NA,"N",2.1,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-9306956-103-i3-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",900,NA,NA,NA,NA,1,"kg","ww",18,NA,NA,NA,NA,1,"year",0,2021,1,28,NA,"zoo_african_safari",NA,NA,NA,NA,"giraffa_giraffa","giraffa_giraffa",8959277,8959277,"adult","zoo","12",NA,NA,44,NA,NA,1,1,"individual",86,44,NA,NA,NA,NA,"C",43.82,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-9306956-103-i3-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",250,NA,NA,NA,NA,1,"kg","ww",4,NA,NA,NA,NA,1,"year",1,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"hippotragus_equinus","hippotragus_equinus",2441030,2441030,"adult","zoo","8",NA,NA,45,NA,NA,1,1,"individual",87,45,NA,NA,NA,NA,"N",1.87,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2441030-103-i1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",250,NA,NA,NA,NA,1,"kg","ww",4,NA,NA,NA,NA,1,"year",1,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"hippotragus_equinus","hippotragus_equinus",2441030,2441030,"adult","zoo","8",NA,NA,45,NA,NA,1,1,"individual",88,45,NA,NA,NA,NA,"C",46.33,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2441030-103-i1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",120,NA,NA,NA,NA,3,"kg","ww",6,NA,NA,NA,NA,3,"year",1,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"struthio_camelus","struthio_camelus",2495150,2495150,"adult","zoo","8",NA,NA,46,NA,NA,3,0,"population",89,46,NA,NA,NA,NA,"N",1.39,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2495150-103-g1-1"
"1030_999","charberet",2020,103,"preval",NA,"feces",NA,NA,"<24","hour",120,NA,NA,NA,NA,3,"kg","ww",6,NA,NA,NA,NA,3,"year",1,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"struthio_camelus","struthio_camelus",2495150,2495150,"adult","zoo","8",NA,NA,46,NA,NA,3,0,"population",90,46,NA,NA,NA,NA,"C",19.98,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2495150-103-g1-1"
"1030_999","charberet",2020,568,"preval",NA,"feces",NA,NA,"<24","hour",70,NA,NA,NA,NA,2,"kg","ww",4.5,3,6,2.12132,"standard_deviation",2,"year",1,2021,1,30,NA,"menagerie",NA,NA,NA,NA,"potamochoerus_porcus","potamochoerus_porcus",2441225,2441225,"adult","zoo","11",NA,NA,47,NA,NA,2,0,"population",91,47,NA,NA,NA,NA,"N",1.98,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2441225-568-g1-1"
"1030_999","charberet",2020,568,"preval",NA,"feces",NA,NA,"<24","hour",70,NA,NA,NA,NA,2,"kg","ww",4.5,3,6,2.12132,"standard_deviation",2,"year",1,2021,1,30,NA,"menagerie",NA,NA,NA,NA,"potamochoerus_porcus","potamochoerus_porcus",2441225,2441225,"adult","zoo","11",NA,NA,47,NA,NA,2,0,"population",92,47,NA,NA,NA,NA,"C",41.82,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-2441225-568-g1-1"
"1030_999","charberet",2020,568,"preval",NA,"feces",NA,NA,"<24","hour",70,NA,NA,NA,NA,3,"kg","ww",6,NA,NA,NA,NA,3,"year",0.333333333,2021,1,27,NA,"menagerie",NA,NA,NA,NA,"oryx_leucoryx","oryx_leucoryx",5220164,5220164,"adult","zoo","5",NA,NA,48,NA,NA,3,0,"population",93,48,NA,NA,NA,NA,"N",1.6,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5220164-568-g1-1"
"1030_999","charberet",2020,568,"preval",NA,"feces",NA,NA,"<24","hour",70,NA,NA,NA,NA,3,"kg","ww",6,NA,NA,NA,NA,3,"year",0.333333333,2021,1,27,NA,"menagerie",NA,NA,NA,NA,"oryx_leucoryx","oryx_leucoryx",5220164,5220164,"adult","zoo","5",NA,NA,48,NA,NA,3,0,"population",94,48,NA,NA,NA,NA,"C",46.81,NA,NA,NA,NA,NA,"percent","dw","stock",NA,NA,"elemental_analyzer",1,1,1,1,3,"day",60,"c",1,80,"µm","F-5220164-568-g1-1"
