Feed,Classification,Infraclass,Overorder,Without_Rang,Order,Underorder,Overfamily,Family,Extra,PanTheria,Source,DOI,Species,Species_lat,Difference,Food/Nutrition,Body_mass,Food_intake_in_dry_matter_per_day_in_gm,DM_dry_matter_diet,OM_organic_material_diet,CP_Crude_Protein_diet,EE_Ether_Extract_diet,NDF_diet,CF_Crude_Fibre_diet,CA_Crude_Ash_diet,N_Nitrogen_diet,Ca_diet,P_diet,Na_diet,K_diet,Mg_diet,dDM,dOM,dCP,dEE,dNDF,dCF,dCA,DM_ad,OM_ad,CP_ad,EE_ad,NDF_ad,CF_ad,CA_ad,Ca_ad,P_ad,Na_ad,K_ad,Mg_ad,Source
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Allen et al. (1964),,Nerz,Mustela vison,,Carnivore,,,,,21.8,,,,,,,,,,,,,15.04,,,,,,,69,,,,,,,,,,Allen et al. (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Allen et al. (1964),,Nerz,Mustela vison,,Carnivore,,,,,20.8,,,,,,,,,,,,,13.52,,,,,,,65,,,,,,,,,,Allen et al. (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Allen et al. (1964),,Nerz,Mustela vison,,Carnivore,,,,,23,,,,,,,,,,,,,14.95,,,,,,,65,,,,,,,,,,Allen et al. (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Allen et al. (1964),,Nerz,Mustela vison,,Carnivore,,,,,26.5,,,,,,,,,,,,,18.55,,,,,,,70,,,,,,,,,,Allen et al. (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Allen et al. (1964),,Nerz,Mustela vison,,Carnivore,,,,,27.2,,,,,,,,,,,,,20.13,,,,,,,74,,,,,,,,,,Allen et al. (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Allen et al. (1964),,Nerz,Mustela vison,,Carnivore,,,,,29.1,,,,,,,,,,,,,22.12,,,,,,,76,,,,,,,,,,Allen et al. (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Allen et al. (1964),,Nerz,Mustela vison,,Carnivore,,,,,27,,,,,,,,,,,,,20.79,,,,,,,77,,,,,,,,,,Allen et al. (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Allen et al. (1964),,Nerz,Mustela vison,,Carnivore,,,,,37,,,,,,,,,,,,,25.9,,,,,,,70,,,,,,,,,,Allen et al. (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Austreng et al. (1979),,Nerz,Mustela vison,,Carnivore,,,,,,8.4,,,,,,,,,,,,,8.02,,,,,,,95.5,,,,,,,,,Austreng et al. (1979)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Austreng et al. (1979),,Nerz,Mustela vison,,Carnivore,,,,,,8.4,,,,,,,,,,,,,7.93,,,,,,,94.4,,,,,,,,,Austreng et al. (1979)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Austreng et al. (1979),,Nerz,Mustela vison,,Carnivore,,,,,,8.4,,,,,,,,,,,,,7.93,,,,,,,94.4,,,,,,,,,Austreng et al. (1979)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Austreng et al. (1979),,Nerz,Mustela vison,,Carnivore,,,,,,8.4,,,,,,,,,,,,,7.62,,,,,,,90.7,,,,,,,,,Austreng et al. (1979)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Austreng et al. (1979),,Nerz,Mustela vison,,Carnivore,,,,,,8.4,,,,,,,,,,,,,7.03,,,,,,,83.7,,,,,,,,,Austreng et al. (1979)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Austreng et al. (1979),,Nerz,Mustela vison,,Carnivore,,,,,,8.4,,,,,,,,,,,,,5.66,,,,,,,67.4,,,,,,,,,Austreng et al. (1979)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,43.8,17.6,,,,,,,,,,,,40.12,16.54,,,,,,91.6,94,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,44.2,16.7,,,,,,,,,,,,38.19,14.95,,,,,,86.4,89.5,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,47.1,16.3,,,,,,,,,,,,42.48,15.34,,,,,,90.2,94.1,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,46.2,16.6,,,,,,,,,,,,42.6,15.55,,,,,,92.2,93.7,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,43.3,21.8,,,,,,,,,,,,40.44,21.06,,,,,,93.4,96.6,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,47.3,11.1,,,,,,,,,,,,43.99,10.01,,,,,,93,90.2,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,45.6,14.9,,,,,,,,,,,,42.09,13.5,,,,,,92.3,90.6,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,42.2,15.8,,,,,,,,,,,,39.37,14.9,,,,,,93.3,94.3,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,42.5,15.6,,,,,,,,,,,,37.87,14.01,,,,,,89.1,89.8,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,44.9,16.3,,,,,,,,,,,,41.58,15.45,,,,,,92.6,94.8,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,43.5,17.3,,,,,,,,,,,,40.89,16.54,,,,,,94,95.6,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,43.8,16.3,,,,,,,,,,,,41.04,15.44,,,,,,93.7,94.7,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,43,14.8,,,,,,,,,,,,40.72,13.96,,,,,,94.7,94.3,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Borsting et al. (1995),,Nerz,Mustela vison,,Carnivore,,,,,42.6,15.2,,,,,,,,,,,,40.26,14.41,,,,,,94.5,94.8,,,,,,,,,Borsting et al. (1995)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Chwalibog et al. (1982),,Nerz,Mustela vison,,Carnivore,,,,,39.2,,,,,,,,,,,,,32.3,,,,,,,82.4,,,,,,,,,,Chwalibog et al. (1982)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Chwalibog et al. (1982),,Nerz,Mustela vison,,Carnivore,,,,,39.2,,,,,,,,,,,,,33.08,,,,,,,84.4,,,,,,,,,,Chwalibog et al. (1982)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Chwalibog et al. (1982),,Nerz,Mustela vison,,Carnivore,,,,,39.2,,,,,,,,,,,,,33.56,,,,,,,85.6,,,,,,,,,,Chwalibog et al. (1982)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Chwalibog et al. (1982),,Nerz,Mustela vison,,Carnivore,,,,,39.2,,,,,,,,,,,,,32.97,,,,,,,84.1,,,,,,,,,,Chwalibog et al. (1982)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Chwalibog et al. (1982),,Nerz,Mustela vison,,Carnivore,,,,,39.2,,,,,,,,,,,,,33.05,,,,,,,84.3,,,,,,,,,,Chwalibog et al. (1982)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Chwalibog et al. (1982),,Nerz,Mustela vison,,Carnivore,,,,,48.1,,,,,,,,,,,,,39.87,,,,,,,82.9,,,,,,,,,,Chwalibog et al. (1982)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Chwalibog et al. (1982),,Nerz,Mustela vison,,Carnivore,,,,,48.1,,,,,,,,,,,,,40.55,,,,,,,84.3,,,,,,,,,,Chwalibog et al. (1982)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Chwalibog et al. (1982),,Nerz,Mustela vison,,Carnivore,,,,,48.1,,,,,,,,,,,,,40.55,,,,,,,84.3,,,,,,,,,,Chwalibog et al. (1982)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Chwalibog et al. (1982),,Nerz,Mustela vison,,Carnivore,,,,,48.1,,,,,,,,,,,,,40.64,,,,,,,84.5,,,,,,,,,,Chwalibog et al. (1982)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Chwalibog et al. (1982),,Nerz,Mustela vison,,Carnivore,,,,,48.1,,,,,,,,,,,,,40.69,,,,,,,84.6,,,,,,,,,,Chwalibog et al. (1982)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Davison et al. (1978),,,Martes pennanti,,Carnivore,,,,,72.2,3.7,,,,,,,,,,,,66.86,2.99,,,,,,92.6,80.9,,,,,,,,,Davison et al. (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Davison et al. (1978),,,Martes pennanti,,Carnivore,,,,,69.9,25,,,,,,,,,,,,65.36,24.13,,,,,,93.5,96.5,,,,,,,,,Davison et al. (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Davison et al. (1978),,,Martes pennanti,,Carnivore,,,,,60.63,14.35,,,,,,,,,,,,47.84,13.13,,,,,,78.9,91.5,,,,,,,,,Davison et al. (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Davison et al. (1978),,,Martes pennanti,,Carnivore,,,,,49.2,39.2,,,,,,,,,,,,40.05,38.96,,,,,,81.4,99.4,,,,,,,,,Davison et al. (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Farrell & Wood (1968),,Nerz,Mustela vison,,Carnivore,,,,,21.1,30.8,,,,,,,,,,,,14.98,21.84,,,,,,71,70.9,,,,,,,,,Farrell & Wood (1968)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Fekete et al. (2005),,Frettchen,Mustela putorius furo,,Carnivore,,,,,,20.44,,,,,,,,,,,,,19.81,,,,,,,96.9,,,,,,,,,Fekete et al. (2005)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Fekete et al. (2005),,Frettchen,Mustela putorius furo,,Carnivore,,,,,,10.06,,,,,,,,,,,,,9.47,,,,,,,94.1,,,,,,,,,Fekete et al. (2005)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Fekete et al. (2005),,Frettchen,Mustela putorius furo,,Carnivore,,,,,,9.11,,,,,,,,,,,,,8.73,,,,,,,95.8,,,,,,,,,Fekete et al. (2005)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Fekete et al. (2005),,,Mustela putorius furo,,Carnivore,,,,,33.66,,,,,,,,,,,,,22.86,,,,,,,67.9,,,,,,,,,,Fekete et al. (2005)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Fekete et al. (2005),,,Mustela putorius furo,,Carnivore,,,,,29.75,,,,,,,,,,,,,21.45,,,,,,,72.1,,,,,,,,,,Fekete et al. (2005)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Fekete et al. (2005),,,Mustela putorius furo,,Carnivore,,,,,35.6,,,,,,,,,,,,,24.99,,,,,,,70.2,,,,,,,,,,Fekete et al. (2005)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Glem-Hansen (1980),,Nerz,Mustela vison,,Carnivore,,,,,53.13,13.4,,,,,,,,,,,,43.67,12.37,,,,,,82.2,92.3,,,,,,,,,Glem-Hansen (1980)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Glem-Hansen (1980),,Nerz,Mustela vison,,Carnivore,,,,,45.63,18.5,,,,,,,,,,,,38.33,17.43,,,,,,84,94.2,,,,,,,,,Glem-Hansen (1980)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Glem-Hansen (1980),,Nerz,Mustela vison,,Carnivore,,,,,38.13,22,,,,,,,,,,,,32.03,19.6,,,,,,84,89.1,,,,,,,,,Glem-Hansen (1980)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Glem-Hansen (1980),,Nerz,Mustela vison,,Carnivore,,,,,31.25,25.2,,,,,,,,,,,,26.34,22.38,,,,,,84.3,88.8,,,,,,,,,Glem-Hansen (1980)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Glem-Hansen (1980),,Nerz,Mustela vison,,Carnivore,,,,,26.25,28.3,,,,,,,,,,,,21.84,24.99,,,,,,83.2,88.3,,,,,,,,,Glem-Hansen (1980)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Glem-Hansen (1980),,Nerz,Mustela vison,,Carnivore,,,,,21.88,31.3,,,,,,,,,,,,17.78,26.29,,,,,,81.3,84,,,,,,,,,Glem-Hansen (1980)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Hellinga et al. (??),,Schwarzfußfrettchen,Mustela nigripes,,Carnivore,,,,,,17.7,,,,,,,,,,,,,17.26,,,,,,,97.5,,,,,,,,,Hellinga et al. (??)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Hellinga et al. (??),,Schwarzfußfrettchen,Mustela nigripes,,Carnivore,,,,,,17.5,,,,,,,,,,,,,16.94,,,,,,,96.8,,,,,,,,,Hellinga et al. (??)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Hellinga et al. (??),,Schwarzfußfrettchen,Mustela nigripes,,Carnivore,,,,,,19,,,,,,,,,,,,,18.39,,,,,,,96.8,,,,,,,,,Hellinga et al. (??)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Morris et al. (1974),,,Taxidea taxus,,Carnivore,,,,,,37.7,,,,,,,,,,,,,33.21,,,,,,,88.1,,,,,,,,,Morris et al. (1974)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Roberts & Kirk (1964),,Nerz,Mustela vison,,Carnivore,,,,,64,9.9,,,,,,,,,,,,55.74,9.68,,,,,,87.1,97.8,,,,,,,,,Roberts & Kirk (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Roberts & Kirk (1964),,Nerz,Mustela vison,,Carnivore,,,,,42.9,5.9,,,,,,,,,,,,33.12,5.35,,,,,,77.2,90.6,,,,,,,,,Roberts & Kirk (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Roberts & Kirk (1964),,Nerz,Mustela vison,,Carnivore,,,,,65.1,16,,,,,,,,,,,,58.98,15.52,,,,,,90.6,97,,,,,,,,,Roberts & Kirk (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Roberts & Kirk (1964),,Nerz,Mustela vison,,Carnivore,,,,,44.9,4.8,,,,,,,,,,,,31.88,4.68,,,,,,71,97.4,,,,,,,,,Roberts & Kirk (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Roberts & Kirk (1964),,Nerz,Mustela vison,,Carnivore,,,,,41.9,39.2,,,,,,,,,,,,36.49,38.73,,,,,,87.1,98.8,,,,,,,,,Roberts & Kirk (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Roberts & Kirk (1964),,Nerz,Mustela vison,,Carnivore,,,,,31.7,24.3,,,,,,,,,,,,26.09,23.43,,,,,,82.3,96.4,,,,,,,,,Roberts & Kirk (1964)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen (1990),,Nerz,Mustela vison,,Carnivore,,,,,39.5,20.2,,,,,,,,,,,,34.01,14.91,,,,,,86.1,73.8,,,,,,,,,Rouvinen (1990)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen (1990),,Nerz,Mustela vison,,Carnivore,,,,,32.5,21.1,,,,,,,,,,,,26.42,19.81,,,,,,81.3,93.9,,,,,,,,,Rouvinen (1990)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen (1990),,Nerz,Mustela vison,,Carnivore,,,,,38.1,18,,,,,,,,,,,,32.54,17.08,,,,,,85.4,94.9,,,,,,,,,Rouvinen (1990)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen (1990),,Nerz,Mustela vison,,Carnivore,,,,,32.9,29.9,,,,,,,,,,,,28.1,21.2,,,,,,85.4,70.9,,,,,,,,,Rouvinen (1990)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen (1990),,Nerz,Mustela vison,,Carnivore,,,,,34.7,27.3,,,,,,,,,,,,29.04,26.26,,,,,,83.7,96.2,,,,,,,,,Rouvinen (1990)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen (1990),,Nerz,Mustela vison,,Carnivore,,,,,34.2,28.5,,,,,,,,,,,,29,27.33,,,,,,84.8,95.9,,,,,,,,,Rouvinen (1990)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen (1990),,Nerz,Mustela vison,,Carnivore,,,,,32.7,24.5,,,,,,,,,,,,27.8,17.27,,,,,,85,70.5,,,,,,,,,Rouvinen (1990)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen (1990),,Nerz,Mustela vison,,Carnivore,,,,,34.4,21.6,,,,,,,,,,,,29.38,20.13,,,,,,85.4,93.2,,,,,,,,,Rouvinen (1990)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen (1990),,Nerz,Mustela vison,,Carnivore,,,,,33.2,23.8,,,,,,,,,,,,28.45,20.44,,,,,,85.7,85.9,,,,,,,,,Rouvinen (1990)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,35.3,20.5,,,,,,,,,,,,29.93,15.66,,,,,,84.8,76.4,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,34.8,19.8,,,,,,,,,,,,28.85,13.21,,,,,,82.9,66.7,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,32.2,18.6,,,,,,,,,,,,26.11,12.48,,,,,,81.1,67.1,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,35.6,22,,,,,,,,,,,,29.8,20.7,,,,,,83.7,94.1,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,33.6,21.1,,,,,,,,,,,,27.55,18.84,,,,,,82,89.3,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,31.6,19.8,,,,,,,,,,,,25.53,16.89,,,,,,80.8,85.3,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,28,23,,,,,,,,,,,,24.86,15.48,,,,,,88.8,67.3,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,35.5,22.2,,,,,,,,,,,,30,14.83,,,,,,84.5,66.8,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,32.7,21.6,,,,,,,,,,,,26.65,15.03,,,,,,81.5,69.6,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,37.2,22.8,,,,,,,,,,,,33,21.48,,,,,,88.7,94.2,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,35,23,,,,,,,,,,,,29.79,21.8,,,,,,85.1,94.8,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,31.7,22.7,,,,,,,,,,,,26.12,21.29,,,,,,82.4,93.8,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,38.5,21.1,,,,,,,,,,,,33.8,18.27,,,,,,87.8,86.6,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,39.8,19.5,,,,,,,,,,,,33.19,13.53,,,,,,83.4,69.4,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,39.9,17.9,,,,,,,,,,,,31.64,11.83,,,,,,79.3,66.1,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,38,22.3,,,,,,,,,,,,32.64,21.39,,,,,,85.9,95.9,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,38.7,20.8,,,,,,,,,,,,31.81,19.74,,,,,,82.2,94.9,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Rouvinen & Kiiskinen (1991),,Nerz,Mustela vison,,Carnivore,,,,,38.8,19.2,,,,,,,,,,,,30.38,18.11,,,,,,78.3,94.3,,,,,,,,,Rouvinen & Kiiskinen (1991)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,18.44,0.3,,,,,,,,,,,,16.65,0.28,,,,,,90.3,93.5,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,18.44,0.3,,,,,,,,,,,,16.69,0.29,,,,,,90.5,95.5,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,15.44,0.4,,,,,,,,,,,,11.98,0.37,,,,,,77.6,91.5,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,15.44,0.4,,,,,,,,,,,,12.41,0.36,,,,,,80.4,89.2,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,21.88,0.3,,,,,,,,,,,,19.32,0.27,,,,,,88.3,90.3,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,18.44,0.3,,,,,,,,,,,,17.35,0.29,,,,,,94.1,96.4,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,18.44,0.3,,,,,,,,,,,,17.13,0.29,,,,,,92.9,96.1,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,15.44,0.4,,,,,,,,,,,,12.21,0.36,,,,,,79.1,90.7,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,15.44,0.4,,,,,,,,,,,,12.41,0.36,,,,,,80.4,91,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,21.88,0.3,,,,,,,,,,,,19.91,0.27,,,,,,91,90.4,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,18.44,0.3,,,,,,,,,,,,17.46,0.29,,,,,,94.7,95.7,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,18.44,0.3,,,,,,,,,,,,17.26,0.29,,,,,,93.6,96.4,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,15.44,0.4,,,,,,,,,,,,12.52,0.37,,,,,,81.1,92.5,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,15.44,0.4,,,,,,,,,,,,12.77,0.37,,,,,,82.7,91.7,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1978),,Nerz,Mustela vison,,Carnivore,,,,,21.88,0.3,,,,,,,,,,,,20.08,0.27,,,,,,91.8,90.1,,,,,,,,,Skrede (1978)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1979),,Nerz,Mustela vison,,Carnivore,,,,,,0.1,,,,,,,,,,,,,0.1,,,,,,,97.2,,,,,,,,,Skrede (1979)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1979),,Nerz,Mustela vison,,Carnivore,,,,,,0.1,,,,,,,,,,,,,0.1,,,,,,,97.2,,,,,,,,,Skrede (1979)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1979),,Nerz,Mustela vison,,Carnivore,,,,,10.4,,,,,,,,,,,,,8.38,,,,,,,80.6,,,,,,,,,,Skrede (1979)
Carnivore,2_2_1_1_4,2,2,,1,,1,4,,,Skrede (1979),,Nerz,Mustela vison,,Carnivore,,,,,21,,,,,,,,,,,,,18.92,,,,,,,90.1,,,,,,,,,,Skrede (1979)
